Sophia Charlotte of Hanover;1600;Second wife of Frederick I of Prussia;['mw141577.jpg']
Clement Ellis;1600;Religious writer;['mw137306.jpg']
Dudley North, 4th Baron North;1600;Courtier;['mw04691.jpg']
John Richmond Webb;1600;Army officer;['mw143252.jpg']
John Pearson;1600;Bishop of Chester;['mw04912.jpg']
John Johnstone;1600;Naturalist;['mw138375.jpg']
Thomas Thynne;1600;Courtier, husband of Elizabeth Percy;['mw138183.jpg']
Alessandro Tiarini;1600;Painter;['mw114479.jpg']
John Barclay;1600;Writer;['mw133485.jpg']
Henry Aldrich;1600;Dean of Christ Church;['mw141756.jpg']
William Aldridge;1600;Centenarian;['mw142592.jpg']
Thomas Carey;1600;Younger son of 1st Earl of Monmouth;['mw01064.jpg']
Michael le Blon;1600;Collector of works by Holbein;['mw135034.jpg']
Sir Heneage Finch;1600;Speaker of the House of Commons;['mw02221.jpg']
Sir John Finet;1600;Master of the Ceremonies;['mw02222.jpg']
Henry Scougal;1600;Church of Scotland minister;['mw140945.jpg']
Jane Scrimshaw;1600;Centenarian;['mw143572.jpg']
Adrian Scrope;1600;Regicide;['mw05681.jpg']
Sir Dudley North;1600;Financier and economist, son of 4th Baron North;['mw04692.jpg']
Roger North;1600;Lawyer and writer;['mw04695.jpg']
John Tidcomb;1600;Army Officer;['mw06348.jpg']
Edward Gibson;1600;Portrait draughtsman;['mw02488.jpg']
Henry Boyle, Baron Carleton;1600;Politician, Chancellor of the Exchequer and Lord Treasurer of Ireland;['mw137290.jpg']
Sir William Dawes, 3rd Bt;1600;Archbishop of York;['mw142897.jpg']
Sir Nicholas Lechmere;1600;Judge;['mw140959.jpg']
James Ogilvy, 1st Earl of Seafield;1600;Lord Chancellor of Scotland;['mw60840.jpg']
Spencer Compton, 2nd Earl of Northampton;1600;Royalist soldier and politician, MP for Ludlow;['mw04696.jpg']
Sir Edmund King;1600;Physician;['mw138318.jpg']
Richard Gibson;1600;Miniature painter;['mw02497.jpg']
Lucy Hay (née Percy), Countess of Carlisle;1600;Courtier and beauty, second wife of 1st Earl of Carlisle;['mw137571.jpg']
Charles Howard, 1st Earl of Carlisle;1600;Army officer and politician;['mw116059.jpg']
Sir John Northcote, 1st Bt;1600;Politician, MP for several constituencies;['mw39739.jpg']
Georg Rudolph Weckherlin;1600;Government official and poet;['mw122922.jpg']
Sir John King;1600;Lawyer;['mw03645.jpg']
Carew Reynell;1600;Writer on economics;['mw121397.jpg']
Edward Reynolds;1600;Bishop of Norwich;['mw135582.jpg']
John Tillotson;1600;Archbishop of Canterbury;['mw06352.jpg']
Henry Tilson;1600;Portrait painter;['mw141101.jpg']
Bonaventure Giffard;1600;Roman catholic bishop and president of Magdalen College, Oxford;['mw17268.jpg']
Henry Barker;1600;Clergyman;['mw40407.jpg']
Algernon Percy, 10th Earl of Northumberland;1600;Statesman and Lord High Admiral;['mw04710.jpg']
John Weever;1600;Poet and antiquary;['mw133112.jpg']
Sir John Reynolds;1600;Parliamentarian army officer;['mw135831.jpg']
Elizabeth Dormer (née Capel), Countess of Carnarvon;1600;Wife of Charles Dormer, 2nd Earl of Carnarvon, daughter of 1st Baron Capel;['mw00433.jpg']
William King;1600;Church of Ireland Archbishop of Dublin;['mw142978.jpg']
William King;1600;Writer;['mw143316.jpg']
Inigo Jones;1600;Architect;['mw03516.jpg']
Ambrose Barlow;1600;Priest and martyr;['mw131543.jpg']
Sir Giles Alington;1600;Landowner;['mw132396.jpg']
Sir Thomas Hardy;1600;Vice-Admiral;['mw12800.jpg']
Thomas Osborne, 1st Duke of Leeds ('Lord Danby');1600;Statesman;['mw03843.jpg']
Peregrine Osborne, 2nd Duke of Leeds;1600;Admiral;['mw39392.jpg']
Bridget, Duchess of Leeds;1600;Daughter of Sir Thomas and Lady Hyde, later Lady Vyner, wife of 2nd Duke of Leeds;['mw08291.jpg']
Gerard Seghers;1600;Painter;['mw134123.jpg']
Christian Thomas Sehested;1600;Danish Chancellor and nobleman;['mw135033.jpg']
Hannibal Sehested;1600;Danish ambassador and Governor-general of Norway;['mw135033.jpg']
Mogens Sehested;1600;Danish ambassador;['mw135033.jpg']
Sir Thomas Nott;1600;Royalist army officer;['mw138247.jpg']
Daniel Finch, 2nd Earl of Nottingham and 7th Earl of Winchilsea;1600;Statesman;['mw06859.jpg']
Heneage Finch, 1st Earl of Nottingham;1600;Lord Chancellor, son of Sir Heneage Finch;['mw04716.jpg']
Sir Ralph Hare, 1st Bt;1600;Conservative politician, MP for Norfolk;['mw192652.jpg']
George Carpenter, Baron Carpenter;1600;Soldier;['mw58086.jpg']
John Selden;1600;Jurist, politician and scholar;['mw05696.jpg']
William Noy (Noye);1600;Lawyer and politician;['mw120811.jpg']
Evelyn Pierrepont, 1st Duke of Kingston;1600;Whig magnate;['mw03655.jpg']
Robert Pierrepont (Pierrepoint), 1st Earl of Kingston-upon-Hull;1600;Royalist Lieutenant-General and politician, MP for Nottinghamshire;['mw116146.jpg']
Nathaniel Tomkins;1600;Royalist conspirator;['mw131293.jpg']
Sir Nathaniel Barnardisten;1600;Politician and ecclesiastical patron, MP for Suffolk;['mw132445.jpg']
John Harington, 2nd Baron Harington of Exton;1600;Son of 1st Baron Harington of Exton;['mw128675.jpg']
Richard Deane;1600;Admiral;['mw138040.jpg']
François de Bassompierre;1600;French Courtier;['mw134988.jpg']
Claude le Fevre;1600;Portrait painter;['mw139225.jpg']
Sir Francis Pemberton;1600;Judge;['mw137910.jpg']
Anne, Countess of Pembroke (Lady Anne Clifford);1600;Diarist and patron of authors and literature, former wife of 3rd Earl of Dorset, and later wife of 4th Earl of Pembroke;['mw235435.jpg']
William Herbert, 3rd Earl of Pembroke;1600;Lord Chamberlain;['mw07783.jpg']
Philip Herbert, 4th Earl of Pembroke;1600;Courtier;['mw04934.jpg']
Philip Herbert, 5th Earl of Pembroke;1600;Politician, MP for Wiltshire and Glamorgan;['mw130698.jpg']
Thomas Herbert, 8th Earl of Pembroke;1600;Lord High Admiral;['mw04937.jpg']
Sir Thomas Jones;1600;Judge and law reporter;['mw137913.jpg']
Thomas Tompion;1600;Watchmaker;['mw61883.jpg']
Joshua Barnes;1600;Greek scholar and antiquary;['mw141853.jpg']
Pierre de Bérulle;1600;French Cardinal and Statesman;['mw134946.jpg']
Maximilian de Bethune, duc de Sully;1600;Ambassador from Henry IV of France to James I of England;['mw129462.jpg']
William Legge;1600;Royalist soldier and politician, MP for Southampton;['mw03848.jpg']
Michael Richards;1600;Army officer;['mw143938.jpg']
Sir William Jones;1600;Justice of the King's Bench;['mw131736.jpg']
William Tong;1600;Presbyterian minister;['mw201138.jpg']
Jacob Tonson I;1600;Publisher, Secretary of the Kit-cat Club;['mw06361.jpg']
George Tooke;1600;Soldier and writer;['mw40624.jpg']
Sir Edward Harley;1600;Parliamentarian army officer and politician, MP for Herefordshire and Radnor;['mw138141.jpg']
Sir Robert Harley;1600;Master of the Mint;['mw132441.jpg']
Sir George Ent;1600;Physician;['mw138343.jpg']
Michael Sendivogius;1600;Polish alchemist, philosopher and medical doctor;['mw124113.jpg']
Sir Philip Mainwaring;1600;Secretary for Ireland;['mw130816.jpg']
Sir William Mainwaring;1600;Royalist, son of Sir Edmund Mainwaring;['mw131991.jpg']
Sir William Penn;1600;Admiral;['mw04941.jpg']
William Penn;1600;Quaker and founder of Pennsylvania;['mw125479.jpg']
William Richards;1600;Divine and author;['mw141027.jpg']
Sir Joseph Jordan;1600;Admiral;['mw65852.jpg']
Richard Allestree;1600;Royalist divine and provost of Eton College;['mw00110.jpg']
Catalina de Erauso;1600;Spanish soldier, 'the Lieutenant Nun';['mw150567.jpg']
Anne Kirke (née Killigrew);1600;Dresser to the Queen (Henrietta Maria), daughter of Sir Robert Killigrew and Lady Mary Killigrew (née Woodhouse), wife of George Kirke;['mw233302.jpg']
George Byng, 1st Viscount Torrington;1600;Admiral;['mw06369.jpg']
Marcus Gioe (Gøye);1600;Danish Ambassador to England;['mw140510.jpg']
Bonaventura Baron (Bartholomew Baron);1600;Franciscan scholar and theologian;['mw15989.jpg']
Hilderband Allington, 3rd Lord Allington of Killard;1600;Nobleman;['mw136764.jpg']
Peter Ernst, Count Mansfield;1600;German soldier;['mw129523.jpg']
Edward Leigh;1600;Writer and scholar;['mw136101.jpg']
John Flamsteed;1600;The first Royal Astronomer;['mw36117.jpg']
Henrietta Maria Wentworth, 6th Baroness Wentworth;1600;Mistress of the Duke of Monmouth, daughter of Thomas Wentworth, 5th Baron Wentworth;['mw196355.jpg']
John Penruddock;1600;Royalist;['mw131293.jpg']
Joseph Pitton de Tournefort;1600;French botanist;['mw149704.jpg']
Sir Richard Gipps;1600;Master of the Revels to Charles II and antiquarian;['mw61890.jpg']
Lady Catherine Harrington (née Wright);1600;Wife of James Harrington;['mw117637.jpg']
James Harrington;1600;Political theorist;['mw02948.jpg']
Baron Alexander Erskein;1600;Diplomat;['mw135791.jpg']
Robert Leighton;1600;Archbishop of Glasgow;['mw135720.jpg']
Thomas Flatman;1600;Miniature painter and poet;['mw02244.jpg']
Bridget Fleetwood (née Cromwell);1600;Daughter of Oliver Cromwell;['mw129353.jpg']
William Fleetwood;1600;Bishop of Ely;['mw02257.jpg']
Samuel Wesley the Elder;1600;Divine and poet;['mw141081.jpg']
Armand Jean du Plessis de Richelieu, Cardinal-Duc de Richelieu;1600;French clergyman, noble and Louis XIII's chief minister;['mw134894.jpg']
James Stuart, 1st Duke of Richmond and 4th Duke of Lennox;1600;Royalist;['mw05323.jpg']
Frances Stuart (née Howard), Duchess of Richmond and Lennox;1600;Noblewoman;['mw12900.jpg']
Mary Villiers, Duchess of Richmond and Lennox;1600;Daughter of 1st Duke of Buckingham, wife of 1st Duke of Richmond;['mw00882.jpg']
Frances Teresa Stuart, Duchess of Richmond and Lennox;1600;Famous beauty, wife of 3rd Duke of Richmond;['mw05330.jpg']
William Barriffe;1600;Parliamentary soldier;['mw136161.jpg']
Mulai Al-Rashid;1600;'The Great Tafiletta', Sultan of Morocco, 1664-1672;['mw122263.jpg']
George Alsop;1600;Writer;['mw137325.jpg']
Daniel Defoe;1600;Novelist, journalist and author of 'Robinson Crusoe';['mw01776.jpg']
Sir Edward Seymour, 4th Bt;1600;Speaker of the House of Commons;['mw09091.jpg']
Sir Thomas Malet;1600;Judge;['mw04175.jpg']
Elizabeth Pepys;1600;Wife of Samuel Pepys;['mw04947.jpg']
Samuel Pepys;1600;Diarist and naval administrator;['mw04948.jpg']
Catharine Perceval (née Southwell), Lady Perceval;1600;Wife of Sir John Perceval, 1st Bt;['mw140162.jpg']
George Perceval;1600;Nobleman;['mw138292.jpg']
Sir John Perceval, 3rd Bt;1600;Nobleman;['mw137812.jpg']
Sir Philip Perceval;1600;Politician, MP for Newport;['mw131794.jpg']
Sir Philip Perceval, 2nd Bt;1600;Nobleman;['mw138290.jpg']
Sir Robert Perceval, 1st Bt;1600;Nobleman;['mw138293.jpg']
Charles Stuart, 3rd Duke of Richmond and 6th Duke of Lennox;1600;Courtier and ambassador;['mw136770.jpg']
Thomas Cartwright;1600;Bishop of Chester;['mw01127.jpg']
William Cartwright;1600;Divine and dramatist;['mw131395.jpg']
John de Gavarelle;1600;Spanish government official, founder of a Carmelite chapel;['mw216483.jpg']
Jean François Paul de Gondi, Cardinal de Retz;1600;French Churchman;['mw140506.jpg']
John Zacharias Kneller;1600;Brother of Sir Godfrey Kneller Bt;['mw139203.jpg']
Franciscus Junius the Younger;1600;German philologist;['mw135096.jpg']
Franciscus Junius the Nephew;1600;German Philologist;['mw135070.jpg']
William Juxon;1600;Archbishop of Canterbury;['mw03535.jpg']
Joseph Glanvill (Glanville);1600;Clergyman;['mw117587.jpg']
Sir John Glanville;1600;Speaker of the Short Parliament;['mw02591.jpg']
David Boyle, 1st Earl of Glasgow;1600;Politician, Rector of the University of Glasgow;['mw60788.jpg']
Joseph Caryl;1600;Clergyman and ejected minister;['mw137516.jpg']
Meric Casaubon;1600;Classical scholar;['mw137179.jpg']
Robert Devereux, 3rd Earl of Essex;1600;Parliamentary general;['mw02134.jpg']
Arthur Capel, 1st Earl of Essex;1600;Soldier, son of 1st Baron Capel;['mw00433.jpg']
Elizabeth, Countess of Essex;1600;Wife of 1st Earl of Essex;['mw07351.jpg']
Algernon Capel, 2nd Earl of Essex;1600;General;['mw02135.jpg']
Sir Peter Lely;1600;Portrait painter;['mw03872.jpg']
John Fletcher;1600;Dramatist;['mw02263.jpg']
John Percy (alias Father Fisher);1600;Jesuit priest;['mw129123.jpg']
Isaac Barrow;1600;Master of Trinity College, Cambridge;['mw09416.jpg']
Elizabeth Barry;1600;Actress;['mw142370.jpg']
William Ames;1600;Puritan divine;['mw131515.jpg']
Anne ('Ninon') de l'Enclos;1600;French courtesan;['mw120465.jpg']
Anthony Ashley-Cooper, 1st Earl of Shaftesbury;1600;Statesman;['mw05714.jpg']
Anthony Ashley-Cooper, 2nd Earl of Shaftesbury;1600;Son of 1st Earl of Shaftesbury;['mw136717.jpg']
Anthony Ashley-Cooper, 3rd Earl of Shaftesbury;1600;Philosopher and writer on the fine arts;['mw07873.jpg']
Marcello Malpighi;1600;Italian doctor;['mw140570.jpg']
Dorothy Fane (née Brudenell), Countess of Westmorland;1600;Second wife of Charles Fane, 3rd Earl of Westmorland;['mw142426.jpg']
Devereux Knightley;1600;of Fawsley;['mw142119.jpg']
John Tradescant the Younger;1600;Gardener and collector;['mw06382.jpg']
Robert Trail;1600;Presbyterian minister;['mw137593.jpg']
John Trapp;1600;Divine;['mw135599.jpg']
Prince Eugène of Savoy;1600;Soldier;['mw143211.jpg']
Jean de La Fontaine;1600;French Poet;['mw140593.jpg']
Charles de La Fosse;1600;French painter;['mw141099.jpg']
George Booth, 1st Baron Delamer;1600;Politician, parliamentarian military commissioner, later active in restoration of Charles II and MP for Cheshire;['mw138165.jpg']
André Le Nôtre (Le Nostre);1600;Garden designer;['mw61776.jpg']
Dodington Montagu (née Greville), Duchess of Manchester;1600;Wife of 1st Duke and 4th Earl of Manchester;['mw142435.jpg']
Edward Montagu, 2nd Earl of Manchester;1600;Lord Chamberlain and parliamentarian army officer;['mw04182.jpg']
Margaret Montagu (née Russell), Countess of Manchester;1600;Fifth wife of Edward Montagu, 2nd Earl of Manchester;['mw149148.jpg']
Robert Ker, 1st Earl of Ancram;1600;Courtier and politician;['mw131005.jpg']
Thomas Harrison;1600;Parliamentary commander and regicide;['mw36795.jpg']
Mervyn Touchet, 2nd Earl of Castlehaven;1600;Justice of the Peace and Politician;['mw131073.jpg']
Roger Palmer, Earl of Castlemaine;1600;Diplomat and author;['mw114370.jpg']
Charles de la Porte, duc de la Meilleraye;1600;General and Grand Master and Captain General of Artillery;['mw03924.jpg']
Sir John Lenthall;1600;Governor of Windsor Castle;['mw35392.jpg']
William Lenthall;1600;Speaker of the House of Commons;['mw03877.jpg']
Robert Fludd;1600;Physician and Rosicrucian;['mw133312.jpg']
Hortense Mancini, Duchess of Mazarin;1600;Court beauty;['mw04347.jpg']
Venturus Mandey;1600;Mathematician;['mw138779.jpg']
Edward Wetenhall;1600;Bishop of Kilmore and Ardagh;['mw137130.jpg']
Thomas Thynne, 1st Viscount Weymouth;1600;Statesman;['mw06725.jpg']
James Drummond, 4th Earl of Perth;1600;Lord Chancellor of Scotland;['mw04958.jpg']
Henri-Charles de la Trémoille;1600;French Royalty, Duke of Thoars and Duke de La Trémoille;['mw136406.jpg']
Charles de L'Aubespine;1600;Ambassador to England;['mw134947.jpg']
Leopold I, Holy Roman Emperor;1600;Holy Roman Emperor, 1658-1705;['mw118488.jpg']
Archduke Leopold William;1600;Governor of the Spanish Netherlands, son of Ferdinand II;['mw193863.jpg']
Thomas Foley;1600;Ironmaster and government contractor;['mw138296.jpg']
James Sharp;1600;Archbishop of St Andrews;['mw137109.jpg']
John Sharp;1600;Archbishop of York;['mw113008.jpg']
Timothy Manlove;1600;Presbyterian minister and author;['mw141908.jpg']
Thomas Wharton, 1st Marquess of Wharton;1600;Nobleman and politician;['mw06727.jpg']
Anne Wharton (née Lee);1600;Poet;['mw144315.jpg']
Philip Wharton, 4th Baron Wharton;1600;Soldier, politician and diplomat;['mw130909.jpg']
Sir George Wharton, 1st Bt;1600;Royalist soldier, astrologer and poet;['mw136198.jpg']
Henry Wharton;1600;Church of England clergyman and historian;['mw141899.jpg']
Philadelphia, Lady Wharton;1600;Daughter of 1st Earl of Monmouth;['mw01064.jpg']
Sir Thomas Wharton;1600;Son of 3rd Baron Wharton, brother of Philip, 4th Baron, husband of Philadelphia Carey;['mw196006.jpg']
Susanna Perwich;1600;Musician, daughter of Robert Perwich;['mw136312.jpg']
Peter I ('The Great');1600;Czar of Russia;['mw60764.jpg']
Hugh Peter (Peters);1600;Independent minister and parliamentarian;['mw135707.jpg']
Charles Mordaunt, 3rd Earl of Peterborough;1600;Soldier;['mw07787.jpg']
Saskia van Rijn (née van Uylenburgh);1600;Wife of Rembrandt van Rijn;['mw119993.jpg']
John Riley;1600;Portrait painter;['mw193898.jpg']
Sir Jonathan Trelawny, 3rd Bt;1600;Bishop of Winchester;['mw01430.jpg']
Edmund Trench;1600;Clergyman;['mw137555.jpg']
Sir John Glynne;1600;Judge and politician, MP for Westminster;['mw135800.jpg']
John Goad;1600;Headmaster and meteorologist;['mw137293.jpg']
Catherine of Braganza;1600;Queen of Charles II;['mw01148.jpg']
Jacob Cats;1600;Dutch poet, humorist, jurist and politician;['mw136422.jpg']
Charles Leslie;1600;Nonjuror and controversialist;['mw142047.jpg']
William Whately;1600;Church of England clergyman and puritan preacher;['mw131430.jpg']
Sir John Trenchard;1600;Secretary of State;['mw200120.jpg']
Arabella Godfrey (née Churchill);1600;Sister of John Churchill, 1st Duke of Marlborough;['mw82099.jpg']
Sir Edmund Berry Godfrey;1600;Magistrate;['mw02598.jpg']
John Barwick;1600;Dean of St Paul's Cathedral;['mw137131.jpg']
Peter Barwick;1600;Physician;['mw138322.jpg']
Thomas Baskerville;1600;Topographer and eccentric character;['mw143459.jpg']
Philip Evans (Evan);1600;Jesuit;['mw113250.jpg']
Henri de Lorraine, Count de Harcourt;1600;French General;['mw89420.jpg']
Walter Leslie, Count Leslie;1600;Army officer and diplomat;['mw116655.jpg']
Charles John (Karl Johann), Count Konigsmarck;1600;Army officer and accused accessory to murder;['mw37601.jpg']
Jean Petitot;1600;Miniaturist, son of Faulle Petitot;['mw134207.jpg']
Sidney Godolphin, 1st Earl of Godolphin;1600;Financier;['mw02599.jpg']
John Bastwick;1600;Physician and controversialist;['mw132749.jpg']
John Evelyn;1600;Diarist and virtuoso;['mw02152.jpg']
Mary Evelyn (née Browne);1600;Wife of John Evelyn;['mw139942.jpg']
John Everard;1600;Divine and mystic;['mw13203.jpg']
Marie de Medici of France;1600;Queen and second wife of Henri IV of France;['mw127866.jpg']
Sir John Baptist De Medina;1600;Portrait painter;['mw142358.jpg']
Sir Roger L'Estrange;1600;Royalist and journalist;['mw03886.jpg']
Hubert Le Sueur;1600;Sculptor;['mw03887.jpg']
William Forbes;1600;Bishop of Edinburgh;['mw131526.jpg']
Gregers Krabbe;1600;Danish diplomat and Governor-general of Norway;['mw135044.jpg']
Niels Krabbe;1600;Danish Diplomat, Knight of the Order of the Elephant;['mw135044.jpg']
Otto Krabbe;1600;Danish Diplomat;['mw135044.jpg']
Peter Pett;1600;Shipbuilder;['mw04967.jpg']
Phineas Pett;1600;Shipbuilder and first Master of the Shipwrights' Company;['mw04968.jpg']
Lazarus Riverius;1600;Physician;['mw136001.jpg']
Michael de Molinos;1600;Priest and mystic;['mw61413.jpg']
Gregorio Leti;1600;Italian historian;['mw140597.jpg']
Sir George Wheler;1600;Church of England clergyman and scholar;['mw140937.jpg']
Benjamin Whichcot;1600;Theologian and moral philosopher;['mw137214.jpg']
Metrophanes Kritopoulos;1600;Greek religious scholar, theologian and Patriarch of Alexandria, Egypt;['mw129512.jpg']
Sir William Petty;1600;Political economist;['mw04969.jpg']
Sylvester Petyt;1600;Lawyer;['mw04970.jpg']
Sir John Trevor;1600;Judge and Speaker of the House of Commons;['mw40980.jpg']
Richard Andrews;1600;Son of Richard Andrews (died 1634);['mw129384.jpg']
Sir Thomas Leventhorpe;1600;Landowner;['mw132382.jpg']
Thomas Manton;1600;Presbyterian divine;['mw137431.jpg']
Daniel Whistler;1600;Physician;['mw35303.jpg']
Philip IV, King of Spain;1600;Reigned 1621-65;['mw121145.jpg']
William Bates;1600;Presbyterian divine;['mw137431.jpg']
John Grenville, 1st Earl of Bath;1600;Nobleman;['mw137413.jpg']
Arthur Annesley, 1st Earl of Anglesey;1600;Book collector and politician, MP for Dublin City, Radnorshire and Carmarthen;['mw00136.jpg']
William Harvey;1600;Physician, discovered the circulation of the blood;['mw02970.jpg']
Thomas Cawton the Elder;1600;Puritan divine;['mw135660.jpg']
Anne Cecil (née Cavendish), Countess of Exeter;1600;Wife of 5th Earl of Exeter;['mw139498.jpg']
John Cecil, 6th Earl of Exeter;1600;Lord Burleigh;['mw140870.jpg']
Sir John Denham;1600;Poet;['mw212681.jpg']
Margaret (née Brooke), Lady Denham;1600;Second wife of Sir John Denham;['mw139822.jpg']
Sir Creswell Levinz;1600;Judge;['mw137910.jpg']
John Finch, Lord Finch of Fordwich;1600;Speaker of the House of Commons;['mw03342.jpg']
Gilbert Sheldon;1600;Archbishop of Canterbury;['mw05758.jpg']
Fabian Philips;1600;Lawyer;['mw137988.jpg']
John Philips;1600;Poet;['mw04982.jpg']
John Philips;1600;Centenarian;['mw202131.jpg']
Katherine Philips (née Fowler);1600;Known as 'Orinda', poet and translator;['mw121153.jpg']
Francis Roberts;1600;Church of England clergyman and author;['mw131399.jpg']
Maarten Tromp;1600;Admiral in the Dutch Navy;['mw140549.jpg']
Francis Goldsmith;1600;Translator;['mw136042.jpg']
Ralph Bathurst;1600;Divine and scholar;['mw67648.jpg']
Queen Anne;1600;Reigned 1702-14;['mw00147.jpg']
Princess Anne;1600;Third daughter of Charles I;['mw00154.jpg']
Anne Hyde, Duchess of York;1600;First wife of James II, mother of Mary II and Queen Anne;['mw03422.jpg']
John Lucas, 1st Baron Lucas of Shenfield;1600;Industrialist, landowner and royalist soldier;['mw131293.jpg']
Daniel Whitby;1600;Divine;['mw129360.jpg']
Franciscus Gomarus;1600;Calvinist theologian and university professor;['mw127966.jpg']
Ralph Battell;1600;Divine;['mw121669.jpg']
John Dennis;1600;Literary critic and dramatist;['mw143315.jpg']
Sir Patrick Hume, 1st Earl of Marchmont;1600;Lawyer and politician;['mw122423.jpg']
Grizel Hume (née Ker), Countess of Marchmont;1600;Wife of 1st Earl of Marchmont;['mw142573.jpg']
Francis White;1600;Bishop of Ely;['mw128969.jpg']
Lewes Roberts;1600;Merchant and author;['mw133202.jpg']
Sir William Trumbull;1600;Civil lawyer and government official;['mw40983.jpg']
Thomas Tryon;1600;Pythagorean;['mw142330.jpg']
Giacinta Conti Cesi;1600;Wife of Giuseppe Angelo Cesi, duca d'Acquasparta;['mw04347.jpg']
Bernard de Nogaret de La Valette, Duke of Épernon;1600;French General;['mw140476.jpg']
David Lewis (Charles Baker);1600;Jesuit and martyr;['mw57759.jpg']
William Sherard, 1st Baron Sherard;1600;Member of The Honourable Band of Gentlemen Pensioners under James I;['mw192354.jpg']
Jeremiah White;1600;Nonconformist minister;['mw226293.jpg']
Richard Baxter;1600;Puritan divine;['mw00391.jpg']
Magdalena de Passe;1600;Engraver;['mw134339.jpg']
Simon de Passe;1600;Engraver;['mw134337.jpg']
William Sheridan;1600;Church of Ireland bishop of Kilmore and Ardagh;['mw141752.jpg']
Henrietta Maria;1600;Queen of Charles I;['mw03065.jpg']
Maria Anna of Spain, Holy Roman Empress and Queen of Hungary and Bohemia;1600;Daughter of King Philip III of Spain, wife of Emperor Ferdinand III;['mw16608.jpg']
Mariana of Austria, Queen of Spain;1600;Queen Consort of Philip IV of Spain;['mw156436.jpg']
Robert White;1600;Engraver;['mw139307.jpg']
Anthony Tuckney;1600;Church of England clergyman and college head;['mw137402.jpg']
William Baxter;1600;Classicist and antiquary;['mw143341.jpg']
John Anthony;1600;Physician;['mw133317.jpg']
Richard Chaloner;1600;Royalist conspirator;['mw131293.jpg']
Thomas Chaloner;1600;Politician and regicide;['mw138951.jpg']
Paul de Rapin;1600;French historian of England;['mw36306.jpg']
Thomas White;1600;Philosopher and controversialist;['mw131538.jpg']
Thomas White;1600;Bishop of Peterborough;['mw01430.jpg']
Sir Constantine Phipps;1600;Lord Chancellor of Ireland;['mw39908.jpg']
Sir Henry Goodricke, 2nd Bt;1600;Envoy-extraordinary to Madrid, Lieutenant-general of ordnance, privy councillor and politician, MP for Boroughbridge;['mw62963.jpg']
Benjamin Bayly;1600;Church of England clergyman;['mw143805.jpg']
Edward Hawarden;1600;Professor at Douai;['mw192992.jpg']
James Stanley, 7th Earl of Derby;1600;Royalist soldier and politician, MP for Liverpool;['mw01804.jpg']
Charles Stanley, 8th Earl of Derby;1600;Royalist and Mayor of Liverpool;['mw191802.jpg']
William George Richard Stanley, 9th Earl of Derby;1600;Nobleman;['mw35891.jpg']
Elizabeth Stanley (née Butler), Countess of Derby;1600;Wife of 9th Earl of Derby, daughter of Thomas Butler, Earl of Ossory;['mw141168.jpg']
William Derham;1600;Church of England clergyman and natural philosopher;['mw143753.jpg']
Sir William Lewis, 1st Bt;1600;Royalist politician, MP for Petersfield and Lymington;['mw04295.jpg']
William Leybourn;1600;Mathematician and land surveyor;['mw138757.jpg']
William Sherwin;1600;Clergyman and ejected minister;['mw137554.jpg']
Thomas Goodwin the Elder;1600;Independent divine;['mw137362.jpg']
Charles Beale the Elder;1600;Husband and studio manager of Mary Beale;['mw00421.jpg']
William Chamberlayne;1600;Poet and physician;['mw136036.jpg']
Sir Edward Dering, 1st Bt;1600;Antiquary and politician;['mw131682.jpg']
Sir Edward Dering, 2nd Bt;1600;Politician, MP for Kent;['mw191936.jpg']
Charlotte Lee (née Fitzroy), Countess of Lichfield;1600;Wife of Henry Lee, 1st Earl of Lichfield, daughter of Charles II by the Duchess of Cleveland;['mw141154.jpg']
Anthony Turner;1600;Jesuit priest and victim of the Popish Plot;['mw137684.jpg']
Mary Beale;1600;Portrait painter;['mw00422.jpg']
Francis Hawkins;1600;Jesuit;['mw132629.jpg']
James Shirley;1600;Dramatic poet;['mw145563.jpg']
John Churchill, 1st Duke of Marlborough;1600;Soldier and statesman;['mw04211.jpg']
Bulstrode Whitelocke;1600;Diplomat, lawyer and politician, MP for Stafford, Great Marlow, Buckinghamshire, Oxford and Bedford;['mw06758.jpg']
Sir James Whitelocke;1600;Judge;['mw06760.jpg']
Nicholas Hawksmoor;1600;Architect;['mw03004.jpg']
Michiel Adriaenszoon de Ruyter;1600;Dutch Admiral;['mw138087.jpg']
Francis Radcliffe (Radclyffe), 1st Earl of Derwentwater;1600;English peer and member of the House of Lords;['mw123738.jpg']
Mary Radcliffe (née Tudor), Countess of Derwentwater;1600;Illegitimate daughter of Charles II, wife of 2nd Earl of Derwentwater;['mw139614.jpg']
Jan Lievens;1600;Painter;['mw134149.jpg']
Hélène Fourment (later Rubens);1600;Second wife of Sir Peter Paul Rubens;['mw257503.jpg']
John Robinson;1600;Bishop of London and diplomat;['mw142898.jpg']
Catharine Desbouverie (née Lethieullier);1600;Wife of Jacob Desbouverie;['mw136441.jpg']
René Descartes;1600;French philosopher and mathematician;['mw62223.jpg']
John Lightfoot;1600;Hebraist and rabbinical scholar;['mw137192.jpg']
Robert Lilburne;1600;Regicide;['mw138046.jpg']
Edward Fowler;1600;Bishop of Gloucester;['mw142911.jpg']
Sir Cloudesley Shovell;1600;Admiral;['mw05784.jpg']
Charles Talbot, 1st Duke of Shrewsbury;1600;Politician, Lord High Treasurer and Lord Chamberlain;['mw05785.jpg']
