Ambrose Barlow;1600;Priest and martyr;['mw131543.jpg', 'mw129123.jpg', 'mw192541.jpg'];Sitter associated with 3 portraits
Sir Giles Alington;1600;Landowner;['mw132396.jpg'];Sitter in 1 portrait
Sir Thomas Hardy;1600;Vice-Admiral;['mw12800.jpg', 'mw192613.jpg'];Sitter associated with 2 portraits
Thomas Osborne, 1st Duke of Leeds ('Lord Danby');1600;Statesman;['mw03843.jpg', 'mw03844.jpg', 'mw07594.jpg', 'mw136598.jpg', 'mw39388.jpg', 'mw39390.jpg', 'mw39391.jpg', 'mw79386.jpg', 'mw138918.jpg', 'mw136599.jpg', 'layout.jpg', 'layout.jpg'];Early Stuart Portraits Catalogue Entry
Peregrine Osborne, 2nd Duke of Leeds;1600;Admiral;['mw39392.jpg', 'mw39393.jpg'];Sitter in 2 portraits
Bridget, Duchess of Leeds;1600;Daughter of Sir Thomas and Lady Hyde, later Lady Vyner, wife of 2nd Duke of Leeds;['mw08291.jpg'];"Sitter in 1 portrait
Bridget, Duchess of Leeds, was the daughter of Sir Thomas Hyde, second baronet, of Aldbury, Hertfordshire, and the step-daughter of Sir Robert Vyner. The marriage was not straightforward, however: she had allegedly previously married her cousin, John Emerton, when she was just twelve, and this match had to be annulled."
Gerard Seghers;1600;Painter;['mw134123.jpg', 'mw134129.jpg', 'mw134126.jpg', 'mw134128.jpg'];"Sitter in 4 portraits
Artist associated with 2 portraits"
Christian Thomas Sehested;1600;Danish Chancellor and nobleman;['mw135033.jpg', 'mw40589.jpg', 'mw40590.jpg'];Sitter in 3 portraits
Hannibal Sehested;1600;Danish ambassador and Governor-general of Norway;['mw135033.jpg', 'mw40592.jpg'];Sitter in 2 portraits
Mogens Sehested;1600;Danish ambassador;['mw135033.jpg', 'mw40593.jpg'];Sitter in 2 portraits
Sir Thomas Nott;1600;Royalist army officer;['mw138247.jpg'];Sitter in 1 portrait
Daniel Finch, 2nd Earl of Nottingham and 7th Earl of Winchilsea;1600;Statesman;['mw06859.jpg', 'mw06860.jpg', 'mw142886.jpg', 'mw200153.jpg', 'mw200154.jpg', 'mw68988.jpg', 'layout.jpg', 'layout.jpg'];Later Stuart Portraits Catalogue Entry
Heneage Finch, 1st Earl of Nottingham;1600;Lord Chancellor, son of Sir Heneage Finch;['mw04716.jpg', 'mw125839.jpg', 'mw137856.jpg', 'mw137864.jpg', 'mw61549.jpg', 'mw137858.jpg', 'mw117505.jpg', 'mw200150.jpg', 'mw267429.jpg', 'layout.jpg', 'layout.jpg', 'layout.jpg'];Sitter in 12 portraits
Sir Ralph Hare, 1st Bt;1600;Conservative politician, MP for Norfolk;['mw192652.jpg'];Sitter in 1 portrait
George Carpenter, Baron Carpenter;1600;Soldier;['mw58086.jpg'];Sitter in 1 portrait
John Selden;1600;Jurist, politician and scholar;['mw05696.jpg', 'mw05695.jpg', 'mw82421.jpg', 'mw82406.jpg', 'mw131763.jpg', 'mw131769.jpg', 'mw127572.jpg', 'mw82419.jpg', 'mw131766.jpg', 'mw81796.jpg', 'mw82399.jpg', 'mw131765.jpg', 'mw131770.jpg', 'mw82420.jpg', 'mw204964.jpg', 'mw81759.jpg', 'mw135064.jpg', 'mw129736.jpg', 'mw204965.jpg', 'mw40355.jpg'];"Sitter in 23 portraits
Called to the Bar in 1612. His first major book, Titles of Honour, was published in 1614. His History of Tythes (1618), conceded the legal right of the Church of England to collect tithes, but denied divine authority. The book was suppressed, and the Privy Council forced Selden to recant his views. He was imprisoned twice for taking the side of the House of Commons (to which he was elected in 1623) against King Charles I, and from 1640, he took part in the Commons' proceedings against William Laud, Archbishop of Canterbury, and against Charles I. A learned man, he is best remembered today for the posthumous Table Talk: Being the Discourses of John Selden, Esq. (1689)."
William Noy (Noye);1600;Lawyer and politician;['mw120811.jpg', 'mw120812.jpg', 'mw131750.jpg', 'mw131752.jpg', 'mw200160.jpg'];Sitter in 5 portraits
Evelyn Pierrepont, 1st Duke of Kingston;1600;Whig magnate;['mw03655.jpg', 'mw141688.jpg', 'mw37656.jpg', 'layout.jpg'];Later Stuart Portraits Catalogue Entry
Robert Pierrepont (Pierrepoint), 1st Earl of Kingston-upon-Hull;1600;Royalist Lieutenant-General and politician, MP for Nottinghamshire;['mw116146.jpg', 'mw116145.jpg', 'mw131985.jpg', 'mw130825.jpg', 'mw131934.jpg', 'mw131969.jpg', 'mw16699.jpg', 'mw70501.jpg', 'mw131987.jpg', 'mw131973.jpg', 'mw131974.jpg', 'layout.jpg'];Sitter in 12 portraits
Nathaniel Tomkins;1600;Royalist conspirator;['mw131293.jpg'];Sitter in 1 portrait
Sir Nathaniel Barnardisten;1600;Politician and ecclesiastical patron, MP for Suffolk;['mw132445.jpg', 'mw129736.jpg', 'mw132444.jpg'];Sitter in 3 portraits
John Harington, 2nd Baron Harington of Exton;1600;Son of 1st Baron Harington of Exton;['mw128675.jpg', 'mw83037.jpg', 'mw124921.jpg', 'mw124924.jpg', 'mw128679.jpg', 'mw128680.jpg', 'layout.jpg'];Sitter in 7 portraits
Richard Deane;1600;Admiral;['mw138040.jpg', 'mw138041.jpg', 'mw76333.jpg'];Sitter in 3 portraits
François de Bassompierre;1600;French Courtier;['mw134988.jpg'];Sitter in 1 portrait
Claude le Fevre;1600;Portrait painter;['mw139225.jpg', 'mw139229.jpg'];Sitter in 2 portraits
Sir Francis Pemberton;1600;Judge;['mw137910.jpg', 'mw140961.jpg', 'mw140962.jpg', 'mw14469.jpg', 'mw255699.jpg', 'mw60798.jpg', 'mw137911.jpg', 'mw202649.jpg', 'mw202674.jpg', 'mw202675.jpg', 'layout.jpg'];Sitter in 11 portraits
Anne, Countess of Pembroke (Lady Anne Clifford);1600;Diarist and patron of authors and literature, former wife of 3rd Earl of Dorset, and later wife of 4th Earl of Pembroke;['mw235435.jpg', 'mw04938.jpg', 'mw82219.jpg', 'mw133695.jpg', 'mw64535.jpg', 'mw201927.jpg', 'mw201929.jpg', 'mw133697.jpg', 'mw133699.jpg', 'mw133704.jpg', 'mw133700.jpg', 'mw133701.jpg', 'mw133703.jpg', 'mw133702.jpg'];"Sitter associated with 14 portraits
The only surviving child of 3rd Earl of Cumberland, Lady Anne Clifford became famous for fighting a long and determined legal battle over what she believed to be her rightful inheritance: extensive properties in Westmorland and Yorkshire, which her father had left to his brother. She was married, unhappily, first to the 3rd Earl of Dorset and later to the 4th Earl of Pembroke. After finally coming into her inheritance when her cousin died in 1643, she spent the last decades of her life restoring and rebuilding the castles and churches on her properties. She commissioned numerous portraits, including two large triptychs and works of family history. At her death she was probably the wealthiest noblewoman in England.

More on Anne, Countess of Pembroke: Tudor & Jacobean Portraits book in our Shops"
William Herbert, 3rd Earl of Pembroke;1600;Lord Chamberlain;['mw07783.jpg', 'mw128599.jpg', 'mw201908.jpg', 'mw128591.jpg', 'mw127572.jpg', 'mw127574.jpg', 'mw38102.jpg', 'mw128596.jpg', 'mw130677.jpg', 'mw38101.jpg', 'mw128600.jpg', 'mw128595.jpg', 'mw128597.jpg', 'mw201909.jpg'];"Sitter in 14 portraits
A courtier and important patron of art, Pembroke held office under both James I and Charles I. Both Ben Jonson and Inigo Jones benefited from his patronage, and with his brother Philip, he was one of 'the most Noble and Incomparable Pair of Brethren' to whom the First Folio of Shakespeare's plays was dedicated. Pembroke was appointed Lord Chamberlain in 1615, and Chancellor of Oxford University in 1617.

More on William Herbert, 3rd Earl of Pembroke: Shakespeare and his contemporaries book in our Shops"
Philip Herbert, 4th Earl of Pembroke;1600;Courtier;['mw04934.jpg', 'mw04935.jpg', 'mw04936.jpg', 'mw129713.jpg', 'mw130703.jpg', 'mw130718.jpg', 'mw225965.jpg', 'mw130714.jpg', 'mw130655.jpg', 'mw130691.jpg', 'mw225966.jpg', 'mw225967.jpg', 'mw121136.jpg', 'mw90965.jpg', 'mw130704.jpg', 'mw130706.jpg', 'mw81629.jpg', 'mw130720.jpg', 'mw38089.jpg', 'mw201927.jpg'];"Sitter associated with 25 portraits
A favourite of James I, Pembroke was, with his brother William, the 3rd Earl, one of the 'incomparable paire of brethren' to whom the First Folio of Shakespeare's plays is dedicated (1623). He was a patron of van Dyck, and also rebuilt Wilton House in Wiltshire."
Philip Herbert, 5th Earl of Pembroke;1600;Politician, MP for Wiltshire and Glamorgan;['mw130698.jpg', 'mw130880.jpg', 'mw18456.jpg', 'mw201927.jpg', 'mw201929.jpg', 'mw129736.jpg'];Sitter in 6 portraits
Thomas Herbert, 8th Earl of Pembroke;1600;Lord High Admiral;['mw04937.jpg', 'mw56540.jpg', 'mw79777.jpg', 'mw201923.jpg', 'mw201933.jpg', 'mw38105.jpg', 'mw61777.jpg', 'layout.jpg'];Later Stuart Portraits Catalogue Entry
Sir Thomas Jones;1600;Judge and law reporter;['mw137913.jpg', 'mw195077.jpg', 'mw202649.jpg', 'mw202674.jpg', 'mw202675.jpg'];Sitter in 5 portraits
Thomas Tompion;1600;Watchmaker;['mw61883.jpg', 'layout.jpg'];Sitter in 2 portraits
Joshua Barnes;1600;Greek scholar and antiquary;['mw141853.jpg', 'mw74441.jpg', 'layout.jpg'];Sitter in 3 portraits
Pierre de Bérulle;1600;French Cardinal and Statesman;['mw134946.jpg'];Sitter in 1 portrait
Maximilian de Bethune, duc de Sully;1600;Ambassador from Henry IV of France to James I of England;['mw129462.jpg', 'mw129468.jpg', 'mw129465.jpg', 'mw129469.jpg', 'mw129466.jpg', 'mw129467.jpg'];Sitter in 6 portraits
William Legge;1600;Royalist soldier and politician, MP for Southampton;['mw03848.jpg'];Sitter in 1 portrait
Michael Richards;1600;Army officer;['mw143938.jpg', 'mw201305.jpg', 'mw201306.jpg'];Sitter in 3 portraits
Sir William Jones;1600;Justice of the King's Bench;['mw131736.jpg', 'mw252931.jpg', 'mw75298.jpg', 'layout.jpg'];Sitter in 4 portraits
William Tong;1600;Presbyterian minister;['mw201138.jpg', 'mw38662.jpg'];Sitter in 2 portraits
Jacob Tonson I;1600;Publisher, Secretary of the Kit-cat Club;['mw06361.jpg', 'mw141774.jpg', 'mw201141.jpg', 'mw78580.jpg', 'mw144302.jpg'];Later Stuart Portraits Catalogue Entry
George Tooke;1600;Soldier and writer;['mw40624.jpg', 'mw132550.jpg'];Sitter in 2 portraits
Sir Edward Harley;1600;Parliamentarian army officer and politician, MP for Herefordshire and Radnor;['mw138141.jpg', 'mw192702.jpg', 'mw192703.jpg', 'mw138138.jpg'];Sitter in 4 portraits
Sir Robert Harley;1600;Master of the Mint;['mw132441.jpg', 'mw132442.jpg', 'mw192711.jpg', 'mw192712.jpg', 'mw36366.jpg', 'mw132443.jpg', 'mw129736.jpg', 'mw67906.jpg'];Sitter in 8 portraits
Sir George Ent;1600;Physician;['mw138343.jpg', 'mw138344.jpg'];Sitter in 2 portraits
Michael Sendivogius;1600;Polish alchemist, philosopher and medical doctor;['mw124113.jpg'];Sitter in 1 portrait
Sir Philip Mainwaring;1600;Secretary for Ireland;['mw130816.jpg', 'mw76769.jpg', 'mw85505.jpg', 'mw130818.jpg', 'layout.jpg'];Sitter associated with 5 portraits
Sir William Mainwaring;1600;Royalist, son of Sir Edmund Mainwaring;['mw131991.jpg'];Sitter in 1 portrait
Sir William Penn;1600;Admiral;['mw04941.jpg', 'mw40526.jpg', 'mw38109.jpg', 'mw41627.jpg', 'layout.jpg', 'layout.jpg'];Sitter associated with 6 portraits
William Penn;1600;Quaker and founder of Pennsylvania;['mw125479.jpg', 'mw201952.jpg', 'mw79646.jpg', 'mw135879.jpg', 'mw42786.jpg'];"Sitter in 5 portraits


Watch a film clip on the sitter from the BBC Archive in the Media section below"
William Richards;1600;Divine and author;['mw141027.jpg', 'mw201307.jpg', 'mw38270.jpg', 'mw38272.jpg'];Sitter associated with 4 portraits
Sir Joseph Jordan;1600;Admiral;['mw65852.jpg', 'mw138104.jpg', 'mw138102.jpg'];Sitter in 3 portraits
Richard Allestree;1600;Royalist divine and provost of Eton College;['mw00110.jpg', 'mw137183.jpg', 'mw254422.jpg', 'mw35043.jpg', 'mw43030.jpg'];Sitter in 5 portraits
Catalina de Erauso;1600;Spanish soldier, 'the Lieutenant Nun';['mw150567.jpg'];Sitter in 1 portrait
Anne Kirke (née Killigrew);1600;Dresser to the Queen (Henrietta Maria), daughter of Sir Robert Killigrew and Lady Mary Killigrew (née Woodhouse), wife of George Kirke;['mw233302.jpg', 'mw134532.jpg', 'mw56939.jpg', 'mw61100.jpg'];"Sitter in 4 portraits
Anne Killigrew married George Kirke, a groom to the Royal Bedchamber who later became Gentleman of the Robes. She was appointed in 1637 as Dresser to Queen Henrietta Maria, one of the most prestigious places for a woman at court. She died tragically by drowning on 6 July 1641, when the royal barge capsized."
George Byng, 1st Viscount Torrington;1600;Admiral;['mw06369.jpg', 'mw38666.jpg', 'mw38667.jpg', 'mw143939.jpg', 'mw143948.jpg', 'mw201269.jpg', 'mw143942.jpg'];Later Stuart Portraits Catalogue Entry
Marcus Gioe (Gøye);1600;Danish Ambassador to England;['mw140510.jpg'];Sitter in 1 portrait
Bonaventura Baron (Bartholomew Baron);1600;Franciscan scholar and theologian;['mw15989.jpg'];Sitter in 1 portrait
Hilderband Allington, 3rd Lord Allington of Killard;1600;Nobleman;['mw136764.jpg'];Sitter in 1 portrait
Peter Ernst, Count Mansfield;1600;German soldier;['mw129523.jpg', 'mw129526.jpg', 'mw129524.jpg'];Sitter in 3 portraits
Edward Leigh;1600;Writer and scholar;['mw136101.jpg', 'mw40185.jpg', 'mw138725.jpg', 'mw85669.jpg', 'layout.jpg'];Sitter in 5 portraits
John Flamsteed;1600;The first Royal Astronomer;['mw36117.jpg', 'mw81686.jpg', 'mw143026.jpg', 'mw147392.jpg', 'mw41605.jpg', 'mw36118.jpg', 'mw36119.jpg', 'layout.jpg'];"Sitter in 8 portraits
Flamsteed, the first Astronomer Royal, ws appointed by Charles II in 1675. He also laid the foundation stone for the first astronomical observatory at Greenwich, in the same year. Flamsteed combined his role as astronomer with that of active cleric. His catalogue of 2935 stars, the most comprehensive at that date was published posthumously in 1725. It was extremely useful to navigators when calculating land distances and estimating voyage times."
Henrietta Maria Wentworth, 6th Baroness Wentworth;1600;Mistress of the Duke of Monmouth, daughter of Thomas Wentworth, 5th Baron Wentworth;['mw196355.jpg', 'mw39088.jpg', 'mw141146.jpg', 'mw42203.jpg', 'mw42204.jpg'];Sitter associated with 5 portraits
John Penruddock;1600;Royalist;['mw131293.jpg', 'mw16699.jpg', 'mw135828.jpg', 'mw135826.jpg', 'mw135829.jpg', 'mw135888.jpg', 'mw135827.jpg', 'mw135824.jpg', 'mw135825.jpg', 'mw38115.jpg', 'layout.jpg', 'layout.jpg', 'layout.jpg', 'layout.jpg', 'layout.jpg'];Sitter in 15 portraits
Joseph Pitton de Tournefort;1600;French botanist;['mw149704.jpg', 'mw201399.jpg'];Sitter in 2 portraits
Sir Richard Gipps;1600;Master of the Revels to Charles II and antiquarian;['mw61890.jpg'];Sitter in 1 portrait
Lady Catherine Harrington (née Wright);1600;Wife of James Harrington;['mw117637.jpg', 'mw136306.jpg', 'mw78390.jpg'];Sitter in 3 portraits
James Harrington;1600;Political theorist;['mw02948.jpg', 'mw02949.jpg', 'mw136147.jpg', 'mw136154.jpg', 'mw80902.jpg', 'mw136145.jpg', 'mw36811.jpg', 'mw37144.jpg', 'mw37145.jpg', 'mw136155.jpg', 'mw115570.jpg'];"Sitter in 11 portraits
Eccentric political theorist whose republican beliefs clashed with his friendship and admiration for Charles I; the King's personal attendant during his imprisonment, he was heartbroken by his execution; his influential The Commonwealth of Oceana (1656) advocated a form of republic to stabilise society while avoiding extreme democracy; his followers, known as the Rota Club, were of some political importance in the years before the Restoration; in his later years went mad, and 'had a fancy that his perspiration turned to flies and sometimes bees'."
Baron Alexander Erskein;1600;Diplomat;['mw135791.jpg', 'mw135787.jpg', 'mw135788.jpg', 'mw135789.jpg', 'mw196442.jpg', 'mw135790.jpg'];Sitter in 6 portraits
Robert Leighton;1600;Archbishop of Glasgow;['mw135720.jpg', 'mw261388.jpg', 'mw135724.jpg', 'mw135715.jpg', 'layout.jpg'];Sitter in 5 portraits
Thomas Flatman;1600;Miniature painter and poet;['mw02244.jpg', 'mw138633.jpg', 'mw138634.jpg', 'mw81836.jpg', 'mw196048.jpg'];"Sitter in 5 portraits
Artist associated with 4 portraits
Thomas Flatman was a poet and miniature portrait painter. A versatile man, he was made a Fellow of the newly founded Royal Society in 1668. A number of his friends were leading clergymen, and many of his sitters were drawn from the Church and other intellectual circles."
Bridget Fleetwood (née Cromwell);1600;Daughter of Oliver Cromwell;['mw129353.jpg'];Sitter associated with 1 portrait
William Fleetwood;1600;Bishop of Ely;['mw02257.jpg', 'mw02258.jpg', 'mw142952.jpg', 'mw142954.jpg', 'mw142955.jpg'];Later Stuart Portraits Catalogue Entry
Samuel Wesley the Elder;1600;Divine and poet;['mw141081.jpg', 'mw141076.jpg', 'mw12804.jpg'];Sitter in 3 portraits
Armand Jean du Plessis de Richelieu, Cardinal-Duc de Richelieu;1600;French clergyman, noble and Louis XIII's chief minister;['mw134894.jpg', 'mw121390.jpg', 'mw129826.jpg'];Sitter in 3 portraits
James Stuart, 1st Duke of Richmond and 4th Duke of Lennox;1600;Royalist;['mw05323.jpg', 'mw130638.jpg', 'mw130779.jpg', 'mw201456.jpg', 'mw130642.jpg', 'mw130645.jpg', 'mw130649.jpg', 'mw268298.jpg', 'mw268301.jpg', 'mw121400.jpg', 'mw56974.jpg', 'mw268367.jpg', 'mw268368.jpg', 'mw57874.jpg', 'mw130640.jpg', 'mw130641.jpg', 'mw130623.jpg', 'mw201428.jpg', 'mw201429.jpg', 'mw130643.jpg'];Sitter in 27 portraits
Frances Stuart (née Howard), Duchess of Richmond and Lennox;1600;Noblewoman;['mw12900.jpg', 'mw133630.jpg', 'mw114856.jpg', 'mw133632.jpg', 'mw193478.jpg', 'mw133621.jpg', 'mw201422.jpg', 'mw201425.jpg'];Sitter in 8 portraits
Mary Villiers, Duchess of Richmond and Lennox;1600;Daughter of 1st Duke of Buckingham, wife of 1st Duke of Richmond;['mw00882.jpg', 'mw134389.jpg', 'mw43464.jpg', 'mw66240.jpg', 'mw66241.jpg', 'mw69250.jpg', 'mw69257.jpg', 'mw70662.jpg', 'mw43465.jpg', 'mw43467.jpg', 'mw66242.jpg', 'mw201400.jpg', 'mw201927.jpg', 'mw201929.jpg', 'mw129330.jpg', 'layout.jpg'];Sitter in 16 portraits
Frances Teresa Stuart, Duchess of Richmond and Lennox;1600;Famous beauty, wife of 3rd Duke of Richmond;['mw05330.jpg', 'mw05331.jpg', 'mw77796.jpg', 'mw59074.jpg', 'mw139405.jpg', 'mw201463.jpg', 'mw139401.jpg', 'mw139407.jpg', 'mw139408.jpg', 'mw201466.jpg', 'mw38291.jpg', 'mw139406.jpg'];"Sitter in 12 portraits
Noted for her beauty; the original model for the figure of Britannia on the coinage since 1667; educated in France, she was known as ' La Belle Stuart' for her high spirits, beauty and kindness; came to England in 1663 and became maid of honour to Queen Catherine; attracted the King who was 'mighty hot upon her' and climbed garden walls at night to visit her, but whom she may have resisted; eloped from court to marry the 3rd Duke of Richmond, 1667 but later regained the King's friendship."
William Barriffe;1600;Parliamentary soldier;['mw136161.jpg', 'mw136160.jpg', 'mw35134.jpg', 'layout.jpg'];Sitter in 4 portraits
Mulai Al-Rashid;1600;'The Great Tafiletta', Sultan of Morocco, 1664-1672;['mw122263.jpg', 'mw43545.jpg'];Sitter in 2 portraits
George Alsop;1600;Writer;['mw137325.jpg', 'mw137326.jpg', 'mw137327.jpg', 'mw137331.jpg', 'mw43031.jpg'];Sitter in 5 portraits
Daniel Defoe;1600;Novelist, journalist and author of 'Robinson Crusoe';['mw01776.jpg', 'mw67542.jpg', 'mw36437.jpg', 'mw300123.jpg', 'layout.jpg'];"Sitter in 5 portraits
Daniel Defoe was a novelist, pamphleteer and journalist who gained enduring fame for his novel Robinson Crusoe (1719). Defoe is notable for being one of the earliest practitioners of the novel who helped popularise the genre in Britain. A prolific and versatile writer, he wrote several hundred books, pamphlets, and journals on various topics including politics, crime, religion, marriage, psychology and the supernatural. He was also an important pioneer of economic journalism."
Sir Edward Seymour, 4th Bt;1600;Speaker of the House of Commons;['mw09091.jpg', 'mw141007.jpg', 'mw117524.jpg'];Later Stuart Portraits Catalogue Entry
Sir Thomas Malet;1600;Judge;['mw04175.jpg', 'mw131741.jpg'];Sitter in 2 portraits
Elizabeth Pepys;1600;Wife of Samuel Pepys;['mw04947.jpg', 'mw39892.jpg', 'mw39891.jpg', 'layout.jpg'];Later Stuart Portraits Catalogue Entry
Samuel Pepys;1600;Diarist and naval administrator;['mw04948.jpg', 'mw04949.jpg', 'mw04950.jpg', 'mw141023.jpg', 'mw39889.jpg', 'mw78280.jpg', 'mw66607.jpg', 'mw111284.jpg', 'mw68491.jpg', 'mw300132.jpg', 'layout.jpg', 'layout.jpg'];Later Stuart Portraits Catalogue Entry
Catharine Perceval (née Southwell), Lady Perceval;1600;Wife of Sir John Perceval, 1st Bt;['mw140162.jpg'];Sitter in 1 portrait
George Perceval;1600;Nobleman;['mw138292.jpg'];Sitter in 1 portrait
Sir John Perceval, 3rd Bt;1600;Nobleman;['mw137812.jpg', 'mw138289.jpg'];Sitter in 2 portraits
Sir Philip Perceval;1600;Politician, MP for Newport;['mw131794.jpg'];Sitter in 1 portrait
Sir Philip Perceval, 2nd Bt;1600;Nobleman;['mw138290.jpg'];Sitter in 1 portrait
Sir Robert Perceval, 1st Bt;1600;Nobleman;['mw138293.jpg'];Sitter in 1 portrait
Charles Stuart, 3rd Duke of Richmond and 6th Duke of Lennox;1600;Courtier and ambassador;['mw136770.jpg', 'mw201461.jpg', 'mw136772.jpg'];Sitter in 3 portraits
Thomas Cartwright;1600;Bishop of Chester;['mw01127.jpg', 'mw01128.jpg', 'mw140918.jpg', 'mw115263.jpg'];"Sitter in 4 portraits
Thomas Cartwright was the son of Puritan divine Thomas Cartwright, and was ordained into the Church of England in 1653. His career blossomed after he adopted a firm Royalist stance on the Restoration of the monarchy in 1660. Cartwright published a number of pro-royalist sermons and in 1672 he was appointed chaplain to the king. When James II succeeded to the throne in 1685, Cartwright continued to be a staunch royal supporter. He was appointed as Bishop of Chester the following year. In 1688 Cartwright was one of nine nonjuring bishops who refused to swear allegiance to William of Orange when he became king."
William Cartwright;1600;Divine and dramatist;['mw131395.jpg', 'mw131391.jpg', 'mw91174.jpg', 'mw91177.jpg'];Sitter in 4 portraits
John de Gavarelle;1600;Spanish government official, founder of a Carmelite chapel;['mw216483.jpg'];Sitter in 1 portrait
Jean François Paul de Gondi, Cardinal de Retz;1600;French Churchman;['mw140506.jpg', 'mw140502.jpg'];Sitter in 2 portraits
Françoise Marguerite de Sévigné, Comtesse de Grignan;1600;French aristocrat;['layout.jpg'];Sitter in 1 portrait
John Zacharias Kneller;1600;Brother of Sir Godfrey Kneller Bt;['mw139203.jpg'];Sitter in 1 portrait
Franciscus Junius the Younger;1600;German philologist;['mw135096.jpg', 'mw135084.jpg', 'mw135068.jpg'];Sitter in 3 portraits
Franciscus Junius the Nephew;1600;German Philologist;['mw135070.jpg'];Sitter in 1 portrait
William Juxon;1600;Archbishop of Canterbury;['mw03535.jpg', 'mw131142.jpg', 'mw131143.jpg', 'mw196099.jpg', 'mw78572.jpg', 'mw131139.jpg', 'mw79394.jpg', 'mw131144.jpg', 'mw129359.jpg', 'mw129069.jpg', 'layout.jpg'];Sitter in 11 portraits
Joseph Glanvill (Glanville);1600;Clergyman;['mw117587.jpg', 'mw117588.jpg', 'mw117589.jpg', 'mw137194.jpg', 'mw254477.jpg', 'mw36998.jpg', 'mw36999.jpg'];Sitter in 7 portraits
Sir John Glanville;1600;Speaker of the Short Parliament;['mw02591.jpg', 'mw131747.jpg', 'mw131746.jpg', 'mw117511.jpg', 'mw75089.jpg'];Sitter associated with 5 portraits
David Boyle, 1st Earl of Glasgow;1600;Politician, Rector of the University of Glasgow;['mw60788.jpg'];Sitter in 1 portrait
Joseph Caryl;1600;Clergyman and ejected minister;['mw137516.jpg', 'mw137431.jpg', 'mw137478.jpg', 'mw138017.jpg', 'mw137479.jpg'];Sitter in 5 portraits
Meric Casaubon;1600;Classical scholar;['mw137179.jpg'];Sitter in 1 portrait
Robert Devereux, 3rd Earl of Essex;1600;Parliamentary general;['mw02134.jpg', 'mw129713.jpg', 'mw80986.jpg', 'mw112711.jpg', 'mw112776.jpg', 'mw132097.jpg', 'mw112777.jpg', 'mw112778.jpg', 'mw112793.jpg', 'mw90965.jpg', 'mw132121.jpg', 'mw112788.jpg', 'mw132102.jpg', 'mw35445.jpg', 'mw81272.jpg', 'mw222915.jpg', 'mw36501.jpg', 'mw112779.jpg', 'mw112784.jpg', 'mw121164.jpg'];"Sitter associated with 44 portraits
Essex's father, the 2nd Earl, had been a favourite of Elizabeth I, but was executed for treason in 1601. The family honours were restored to the 3rd Earl in 1604. In the years leading up to the Civil War Essex consistently opposed Charles I's policies, and he became General of the Parliamentary army in 1642. His lack of success prompted the formation of the New Model Army."
Arthur Capel, 1st Earl of Essex;1600;Soldier, son of 1st Baron Capel;['mw00433.jpg', 'mw07351.jpg', 'mw136940.jpg', 'mw136938.jpg', 'mw136939.jpg', 'mw19904.jpg', 'mw56292.jpg', 'mw62802.jpg', 'mw62803.jpg', 'mw123602.jpg', 'mw136947.jpg', 'mw36502.jpg'];"Sitter in 12 portraits
Essex was one of the ablest statesmen under Charles II, serving as Lord Lieutenant of Ireland, 1672-77, and First Lord of the Treasury, 1679. Fearing the prospect of a Catholic monarch, he became involved with attempts to exclude James, Duke of York from the succession and, more dangerously, with the schemes of the Duke of Monmouth. Betrayed and imprisoned in the Tower, he was found with his throat cut. Although his death was recorded as suicide, he was probably murdered."
Elizabeth, Countess of Essex;1600;Wife of 1st Earl of Essex;['mw07351.jpg', 'mw139560.jpg', 'mw139604.jpg', 'mw139578.jpg', 'mw66224.jpg'];"Sitter in 5 portraits
Elizabeth, Countess of Essex, was born Lady Elizabeth Percy. She was the fifth daughter of Algernon Percy, Earl of Northumberland, and his first wife, Anne, daughter of William Cecil, second Earl of Salisbury. Following the death of her brother Joceline in 1670, Elizabeth became the last heir of the Percy family. In 1653 she married Arthur Capel, 1st Earl of Essex, and the couple had two children, a son and a daughter."
Algernon Capel, 2nd Earl of Essex;1600;General;['mw02135.jpg', 'mw02136.jpg', 'mw139560.jpg', 'mw141708.jpg'];Later Stuart Portraits Catalogue Entry
Sir Peter Lely;1600;Portrait painter;['mw03872.jpg', 'mw03873.jpg', 'mw39359.jpg', 'mw89851.jpg', 'mw58912.jpg', 'mw37807.jpg', 'mw59531.jpg', 'mw63593.jpg', 'mw63594.jpg', 'mw63595.jpg', 'mw139191.jpg', 'mw139192.jpg', 'mw66150.jpg', 'mw70397.jpg', 'mw139195.jpg', 'mw139194.jpg', 'layout.jpg', 'layout.jpg', 'layout.jpg'];"Sitter in 19 portraits
Artist associated with 843 portraits
The Dutch artist Peter Lely was trained in Haarlem and came to London in the 1640s. In the early part of his career, he painted Biblical and mythological scenes, but it was as a portraitist that he established his reputation, and he worked throughout the civil wars and Interregnum. At the Restoration he was appointed Principal Painter to King Charles II and he was knighted in 1680. By far the most fashionable and influential painter of his time, he also formed a celebrated collection of paintings and drawings. Samuel Pepys called him 'a mighty proud man, and full of state'.

More on Sir Peter Lely: Pepys and his Contemporaries book in our Shops

Watch a film clip on the artist from the BBC Archive in the Media section below"
