Meinhard de Schomberg, 3rd Duke of Schomberg;1600;General;['mw60639.jpg', 'layout.jpg', 'mw142074.jpg', 'mw40339.jpg'];Sitter in 5 portraits
Sir John Nisbet;1600;Lord advocate;['mw40511.jpg', 'mw138012.jpg', 'mw14133.jpg'];Sitter in 3 portraits
Johan Frederick, Margrave of Brandenburg-Ansbach;1600;Soldier;['mw65864.jpg'];Sitter in 1 portrait
George Thomson;1600;Physician;['mw138366.jpg'];Sitter in 1 portrait
Henry Lawrence;1600;Politician, President of the English Council of State;['mw135762.jpg'];Sitter in 1 portrait
Henry Oxinden (Oxenden);1600;Gentleman and letter-writer;['mw138658.jpg', 'mw138657.jpg'];Sitter in 2 portraits
William Paul;1600;Vicar of Orton, Jacobite, Executed for Treason;['mw235335.jpg', 'mw144384.jpg', 'mw192046.jpg', 'mw235332.jpg', 'mw201619.jpg', 'mw144385.jpg'];Sitter associated with 6 portraits
Rachel Paule (née Clitherow);1600;Third wife of William Paule;['mw139804.jpg', 'mw139803.jpg', 'mw139841.jpg'];Sitter associated with 3 portraits
Reinier Pauw;1600;Dutch deputy;['mw129508.jpg'];Sitter in 1 portrait
John III, King of Poland;1600;King of Poland 1674-96;['mw61759.jpg'];Sitter in 1 portrait
Ralph Thoresby;1600;Antiquary and topographer;['mw202598.jpg', 'mw143318.jpg', 'mw40947.jpg'];Sitter in 3 portraits
Artemisia Gentileschi;1600;Painter;['mw134208.jpg', 'mw36337.jpg'];Sitter in 2 portraits
Orazio Gentileschi;1600;Painter;['mw136254.jpg', 'mw134137.jpg', 'mw134140.jpg', 'mw134130.jpg', 'mw134139.jpg', 'mw134132.jpg'];Sitter in 6 portraits
King George I;1600;Reigned 1714-27;['mw136443.jpg', 'mw39727.jpg', 'mw41756.jpg', 'mw02444.jpg', 'mw80300.jpg', 'mw02445.jpg', 'mw139107.jpg', 'mw02443.jpg', 'mw02446.jpg', 'mw139106.jpg', 'mw02447.jpg', 'mw143583.jpg', 'mw80302.jpg', 'mw17355.jpg', 'mw139110.jpg', 'mw35017.jpg', 'mw139108.jpg', 'mw139109.jpg', 'mw61131.jpg', 'mw80950.jpg'];Early Georgian Portraits Catalogue Entry
Prince George of Denmark, Duke of Cumberland;1600;Consort of Queen Anne, son of King Frederick III of Denmark and Norway and Sophie Amalie of Brunswick-Lüneburg;['mw136443.jpg', 'mw41743.jpg', 'mw141408.jpg', 'mw138870.jpg', 'mw66247.jpg', 'mw138880.jpg', 'mw02479.jpg', 'mw02478.jpg', 'mw66249.jpg', 'mw141525.jpg', 'mw91079.jpg', 'mw60794.jpg', 'mw140702.jpg', 'mw142710.jpg', 'mw14148.jpg', 'mw140691.jpg', 'mw35019.jpg', 'mw41746.jpg', 'mw41747.jpg', 'mw141519.jpg'];Later Stuart Portraits Catalogue Entry
George Fitzroy, 2nd Duke of Northumberland;1600;Natural son of Charles II;['mw40545.jpg', 'mw37974.jpg', 'mw37975.jpg', 'mw78865.jpg', 'mw136780.jpg'];Sitter in 5 portraits
George, Landgrave of Hesse;1600;Soldier, son of Louis VI, Landgrave of Hesse-Darmstadt;['mw70835.jpg', 'mw60204.jpg'];Sitter in 2 portraits
Henry Hammond;1600;Church of England clergyman and theologian;['mw135574.jpg'];Sitter in 1 portrait
Princess Elizabeth, Queen of Bohemia and Electress Palatine;1600;Daughter of James I, wife of Frederick V, Elector Palatine;['mw145389.jpg', 'mw130009.jpg', 'mw07343.jpg', 'mw130017.jpg', 'mw70017.jpg', 'mw128230.jpg', 'mw82058.jpg', 'mw08140.jpg', 'mw130066.jpg', 'mw70043.jpg', 'mw02090.jpg', 'mw15591.jpg', 'mw128225.jpg', 'mw70014.jpg', 'mw17156.jpg', 'mw128203.jpg', 'mw128218.jpg', 'mw130015.jpg', 'mw02092.jpg', 'mw128228.jpg'];"Sitter associated with 45 portraits. Elizabeth was the only surviving daughter of James I. In 1613 she married Frederick, the Protestant ruler of the Palatinate, an area of present-day Germany. In 1619, following a rebellion against the Catholic Habsburg rulers, Frederick accepted the throne of Bohemia. He and Elizabeth were expelled after less than a year, however, in one of the early battles of the Thirty Years' War. Living in exile in The Hague, Elizabeth came to be seen as an ideal Protestant heroine; her hardships in exile, combined with her beauty, made her a legend in England as 'The Winter Queen'. Her large family of children included Prince Rupert and Princess Sophia, the mother of King George I.. . More on Elizabeth, Queen of Bohemia: Tudor & Jacobean Portraits book in our Shops | Elizabethan Treasures: Miniatures by Hilliard and Oliver catalogue in our Shops"
Elizabeth, Princess of the Palatinate;1600;Abbess, daughter of Frederick V, Elector Palatine and King of Bohemia and Elizabeth of Bohemia;['mw130015.jpg', 'mw128086.jpg', 'layout.jpg', 'mw191382.jpg', 'mw43342.jpg', 'mw08906.jpg', 'mw130113.jpg', 'mw137719.jpg', 'mw130112.jpg', 'mw02093.jpg', 'mw70069.jpg'];Sitter associated with 12 portraits. Elizabeth, Princess Palatine was the eldest daughter and most gifted child of Frederick V and Elizabeth Stuart, who were briefly elected King and Queen of Bohemia. She studied science and philosophy, and when Descartes stayed in the Netherlands a friendship between the princess and the philosopher developed. At her request, he became her teacher in philosophy and morals, and in 1644, he dedicated to her his Principia. The two maintained a philosophical correspondence for seven years until his death. Elizabeth went on to become abbess of the protestant ecclesiastical community of Herford in Germany.
Princess Elizabeth;1600;Daughter of Charles I;['mw56943.jpg', 'mw00154.jpg', 'mw135148.jpg', 'mw135153.jpg', 'mw142611.jpg', 'mw236723.jpg', 'mw135150.jpg', 'mw135146.jpg', 'mw78555.jpg', 'mw129069.jpg', 'mw129961.jpg', 'mw135149.jpg', 'mw135145.jpg', 'mw130001.jpg', 'mw78558.jpg'];"Sitter associated with 15 portraits. Princess Elizabeth Stuart was the second daughter of King Charles I and Queen Henrietta Maria. On the outbreak of civil war in 1642, Elizabeth and her brother Charles, Duke of Gloucester (later King Charles II) were placed under the care of Parliament. The House of Commons demanded that the royal children be brought up as strict Protestants. They were also forbidden to join their father's court at Oxford, and were held virtual prisoners at St James's Palace. Following Charles's execution in 1649, Elizabeth's brother escaped to Scotland. Elizabeth was moved as a hostage to the Isle of Wight in 1650; she died of pneumonia later that year."
Ralph Kettell;1600;President of Trinity College, Oxford;['mw37749.jpg'];Sitter in 1 portrait
John Kettlewell;1600;Nonjuror and devotional writer;['mw75345.jpg', 'mw137279.jpg', 'mw137263.jpg', 'mw137277.jpg', 'mw137278.jpg', 'mw75330.jpg', 'mw209064.jpg', 'mw75343.jpg', 'mw140905.jpg', 'layout.jpg', 'mw75321.jpg', 'mw75209.jpg'];Sitter in 12 portraits
Cecil Calvert, 2nd Baron Baltimore;1600;Founder of Maryland;['mw135498.jpg', 'mw77521.jpg'];Sitter in 2 portraits
John Hampden;1600;Politician and one of the 'Five Members' whose arrest by Charles I sparked the Civil War;['mw114481.jpg', 'mw131617.jpg', 'mw09077.jpg', 'mw78259.jpg', 'mw131615.jpg', 'mw192284.jpg', 'mw192279.jpg', 'mw131619.jpg', 'mw300136.jpg', 'mw131618.jpg', 'mw192280.jpg', 'mw131616.jpg', 'layout.jpg', 'mw09074.jpg'];Sitter associated with 17 portraits. One of the central figures at the start of the English Revolution. He entered Parliament as an MP in 1621, eight years before Charles I dissolved Parliament. Ship Money was a tax sometimes levied on coastal towns in wartime to pay for ships to protect the country from invasion. Charles, no longer receiving money from Parliament, in 1635 extended the Ship Money tax to include inland towns and counties. This attempt to create a new form of taxation without parliamentary sanction was resisted by Hampden, who refused to pay the levy. The king was unable to collect Ship Money, and was forced to recall Parliament in 1640. Hampden was one of the five MPs selected by Charles I for impeachment in 1642.
John Hampden the Younger;1600;Politician, MP for Wendover and Buckinghamshire;['mw02871.jpg'];Later Stuart Portraits Catalogue Entry
Elizabeth (née Brydges), Countess Castlehaven;1600;First wife of 3rd Earl Castlehaven, daughter of 5th Baron Chandos;['mw134616.jpg', 'layout.jpg', 'mw149159.jpg', 'mw138032.jpg', 'mw42446.jpg', 'mw18449.jpg'];Sitter associated with 6 portraits
George Sondes, Earl of Feversham;1600;Royalist and politician, MP for Higham Ferrers and Ashburton;['mw42340.jpg'];Sitter in 1 portrait
Cornelius Johnson (Cornelius Janssen van Ceulen);1600;Portrait painter;['mw03487.jpg', 'mw242307.jpg', 'mw133571.jpg'];Sitter associated with 3 portraits. Artist associated with 148 portraits. Cornelius Johnson was a Dutch portrait painter, born to Dutch parents in London. He was active in England, at least from 1618 to 1643.Throughout the 1620s Johnson produced numerous portraits of gentry, professional, and court sitters, including Charles II, James II and Mary, Princess of Orange. In 1643, the civil wars prompted him to leave England. He moved to Middelburg in the Netherlands and between 1646 and 1652 he lived in Amsterdam, before settling in Utrecht.
John Gerard;1600;Royalist conspirator;['mw135844.jpg', 'mw131293.jpg'];Sitter in 2 portraits
Sir Balthazar Gerbier;1600;Painter, architect and courtier;['mw131594.jpg', 'mw131590.jpg', 'mw16592.jpg'];Sitter in 3 portraits
John Banister;1600;Violinist and composer;['mw40459.jpg', 'mw61802.jpg'];Sitter in 2 portraits
William Alabaster;1600;Church of England clergyman and writer;['mw131256.jpg', 'mw131254.jpg'];Sitter in 2 portraits
Arthur Capel, 1st Baron Capel;1600;Writer, royalist and politician, MP for Hertfordshire;['mw130985.jpg', 'mw35353.jpg', 'mw01054.jpg', 'mw123963.jpg', 'mw130993.jpg', 'mw85490.jpg', 'mw131293.jpg', 'mw130989.jpg', 'mw130975.jpg', 'mw131000.jpg', 'mw131020.jpg', 'mw130997.jpg', 'mw16699.jpg', 'mw01055.jpg', 'mw00433.jpg', 'mw136896.jpg', 'mw130978.jpg', 'mw116145.jpg', 'mw116146.jpg', 'mw130987.jpg'];Sitter associated with 21 portraits. A member of the Long Parliament, Lord Capel was so shocked by the violence of the opinions predominant there that he became a loyal supporter of the King. He escorted Queen Henrietta Maria to France in 1646, and helped Charles to escape briefly in 1647. He was taken prisoner in 1648 and executed in the Tower.
Henry Capel, Baron Capel of Tewkesbury;1600;Establisher of the Royal Botanic Gardens at Kew, politician and government official, son of 1st Baron Capel;['mw00433.jpg', 'mw07165.jpg', 'mw209051.jpg'];Sitter associated with 3 portraits. Like his elder brother Arthur, Henry Capel opposed the succession of James II and subsequently held office under William III. He is responsible for establishing a garden at Kew.
Richard Fiddes;1600;Divine and historian;['mw143002.jpg', 'mw143001.jpg', 'layout.jpg'];Sitter in 3 portraits
Henry Howard, 6th Duke of Norfolk;1600;Courtier;['mw199835.jpg', 'mw04687.jpg', 'mw140775.jpg', 'mw226450.jpg', 'mw136601.jpg', 'mw143213.jpg', 'mw136602.jpg'];Sitter associated with 7 portraits
Henry Howard, 7th Duke of Norfolk;1600;Statesman and soldier;['mw136603.jpg', 'mw40513.jpg', 'mw61613.jpg'];Sitter associated with 3 portraits
Grace (née Norton), Lady Gethin;1600;Wife of Sir Richard Gethin;['mw142347.jpg', 'mw36585.jpg', 'mw36625.jpg'];Sitter in 3 portraits
Sir John Bankes, Bt;1600;Judge;['mw00321.jpg', 'mw119512.jpg'];Sitter associated with 2 portraits
George Monck, 1st Duke of Albemarle;1600;Soldier and statesman;['mw200288.jpg', 'mw00065.jpg', 'mw09079.jpg', 'mw136636.jpg', 'mw117395.jpg', 'mw200292.jpg', 'mw136634.jpg', 'mw136633.jpg', 'mw00066.jpg', 'mw72940.jpg', 'mw136635.jpg', 'mw136494.jpg', 'mw00064.jpg', 'mw200264.jpg', 'mw136653.jpg', 'mw83048.jpg', 'mw200289.jpg', 'mw200287.jpg', 'mw136643.jpg', 'mw200265.jpg'];Sitter associated with 49 portraits. George Monck was one of the architects of the Restoration of the monarchy, along with Pepys' patron Edward Montagu. He was an accomplished military commander and served as Joint-Commander-in-Chief with Prince Rupert, in the campaign of 1666 against the Dutch. Pepys disliked Monck and criticised his judgement calling him a 'heavy dull man'. 'I know not how, that blockheaded Albemarle hath strange luck to be beloved, though he be, and every man must know, the heaviest man in the world, but stout and honest to his country' 23rd October 1667. . More on George Monck, 1st Duke of Albemarle: Pepys and his Contemporaries book in our Shops
Anne Monck (née Clarges), Duchess of Albemarle;1600;Wife of 1st Duke of Albemarle;['mw139412.jpg', 'mw139410.jpg', 'mw37432.jpg', 'mw43029.jpg', 'mw81817.jpg', 'mw66929.jpg', 'mw37443.jpg', 'mw37421.jpg', 'layout.jpg', 'mw139411.jpg'];Sitter in 10 portraits
Christopher Monck, 2nd Duke of Albemarle;1600;Soldier and governor of Jamaica;['mw140810.jpg', 'mw37454.jpg', 'layout.jpg', 'mw37498.jpg', 'mw140807.jpg', 'mw37476.jpg', 'mw140805.jpg', 'mw37487.jpg', 'mw61773.jpg', 'mw37465.jpg'];Sitter in 11 portraits
Elizabeth Monck (née Cavendish), Duchess of Albemarle;1600;Wife of Christopher Monck, 2nd Duke of Albemarle;['mw139418.jpg'];Sitter in 1 portrait
Arnold Joost van Keppel, 1st Earl of Albemarle;1600;General;['mw37509.jpg', 'mw00067.jpg', 'mw37520.jpg', 'mw60660.jpg', 'mw37531.jpg'];Later Stuart Portraits Catalogue Entry
Louis Cappel (Ludovicus Capellus);1600;French Huguenot theologian and Hebrew scholar;['mw129513.jpg'];Sitter in 1 portrait
John Vaughan, 3rd Earl of Carbery;1600;Governor of Jamaica and courtier;['mw136909.jpg', 'mw142891.jpg', 'mw141730.jpg', 'mw01057.jpg', 'mw35354.jpg', 'mw142890.jpg', 'mw142889.jpg'];Later Stuart Portraits Catalogue Entry
John Waugh;1600;Bishop of Carlisle;['mw39022.jpg', 'layout.jpg', 'mw39021.jpg'];Sitter in 3 portraits
Richard Kilburne;1600;Lawyer and topographer;['mw135932.jpg', 'mw111491.jpg', 'layout.jpg'];Sitter in 3 portraits
Edward Pearce Sr;1600;Decorative painter, father to sculpture Edward Pearce;['mw134191.jpg', 'mw134227.jpg'];Sitter in 2 portraits
Tage Thott;1600;Danish envoy;['mw40623.jpg', 'mw129542.jpg', 'mw40622.jpg'];Sitter in 3 portraits
Princess Charlotte Brabantine of Orange-Nassau, Duchess of Thouars;1600;Wife of Claude de La Trémoille, duc de Thouars, mother of Charlotte, Countess of Derby;['mw118923.jpg'];Sitter in 1 portrait
John Thurloe;1600;Secretary of State;['mw135754.jpg', 'mw135751.jpg', 'mw06341.jpg', 'mw135701.jpg', 'mw135749.jpg', 'mw06342.jpg', 'layout.jpg', 'mw135750.jpg', 'mw135752.jpg', 'mw79274.jpg', 'mw202715.jpg', 'mw202713.jpg', 'mw82570.jpg', 'mw38674.jpg', 'mw66239.jpg', 'mw202624.jpg', 'mw135760.jpg'];Sitter associated with 18 portraits. Thurloe was Secretary of State during Oliver Cromwell's Protectorate. His voluminous correspondence provides one of the chief historical sources for the Cromwellian era. In 1652, Thurloe was appointed Secretary to Cromwell's Council of State. Soon afterwards he became head of a vast intelligence service that operated throughout Europe, gathering information about Royalist plots to overthrow Cromwell's government. He played a key role in the succession of Richard Cromwell as Lord Protector in 1658, and was dismissed from office on the Restoration of the monarchy. Arrested for high treason, his life was spared in exchange for providing Charles II with important government documents.
James Alban Gibbes (Ghibbes);1600;Poet;['mw138623.jpg'];Sitter in 1 portrait
Sir John Leake;1600;Admiral of the Fleet;['mw81334.jpg'];Sitter in 1 portrait
Nathaniel Fiennes;1600;Parliamentarian;['mw126395.jpg', 'mw36324.jpg', 'mw42701.jpg', 'mw135398.jpg', 'mw221522.jpg', 'mw135401.jpg', 'layout.jpg', 'mw129736.jpg', 'mw221521.jpg', 'mw135400.jpg'];Sitter in 10 portraits
Thomas Scott;1600;Political writer;['mw129074.jpg', 'mw90904.jpg', 'mw90911.jpg', 'mw90906.jpg', 'mw129067.jpg', 'mw90909.jpg', 'mw129073.jpg'];Sitter associated with 7 portraits
Anne Killigrew;1600;Poet and painter;['mw37644.jpg', 'mw61409.jpg', 'mw37643.jpg', 'mw195550.jpg', 'mw139303.jpg', 'mw37750.jpg', 'layout.jpg'];Sitter associated with 7 portraits. Artist associated with 5 portraits. Killigrew was an amateur painter and poet who was well regarded in her lifetime, as the title of John Dryden's ode to her records: To the Pious Memory of the Accomplisht Young Lady, Mrs Anne Killigrew, Excellent in the Two Sister-arts of Poesie and Painting. Killigrew painted portraits, biblical, historical and mythological scenes, and landscapes, but only a handful of her pictures are known to have survived.
Thomas Killigrew;1600;Dramatist and courtier;['mw138227.jpg', 'mw118381.jpg', 'mw138233.jpg', 'mw37751.jpg', 'mw118380.jpg', 'mw138228.jpg', 'mw03633.jpg', 'mw138231.jpg', 'mw118385.jpg', 'mw03632.jpg', 'mw77931.jpg', 'mw37720.jpg', 'mw118379.jpg', 'mw61448.jpg', 'mw138241.jpg'];Sitter in 15 portraits. The son of a courtier of James I, Killigrew became a page to King Charles I at about the age of thirteen. Before the English civil war, he wrote several plays including his most popular work, The Parson's Wedding (1637). A Royalist, in 1647 he followed Prince Charles into exile and travelled around Europe with him. At the Restoration in 1660, Charles rewarded his loyalty by making him Groom of the Bedchamber. He was given a royal warrant in 1660 to form a theatre company, which gave him a key role in the revival of English drama at that time. His company performed many of Shakespeare's works, in rewritten forms that were popular at the time but disparaged later.. . More on Thomas Killigrew: Pepys and his Contemporaries book in our Shops
Guido Reni;1600;Italian painter and draughtsman;['mw68881.jpg'];Sitter in 1 portrait. Artist associated with 11 portraits
Grinling Gibbons;1600;Woodcarver and sculptor;['mw142360.jpg', 'mw36628.jpg', 'mw59626.jpg', 'mw36980.jpg', 'mw02485.jpg', 'mw42210.jpg', 'mw35474.jpg', 'layout.jpg', 'mw36626.jpg'];Later Stuart Portraits Catalogue Entry
Sophia Charlotte of Hanover;1600;Second wife of Frederick I of Prussia;['mw141577.jpg'];Sitter in 1 portrait
Clement Ellis;1600;Religious writer;['mw82510.jpg', 'mw137306.jpg'];Sitter in 2 portraits
Dudley North, 4th Baron North;1600;Courtier;['mw136716.jpg', 'mw04691.jpg', 'mw129736.jpg'];Sitter in 3 portraits
John Richmond Webb;1600;Army officer;['mw143252.jpg'];Sitter in 1 portrait
John Pearson;1600;Bishop of Chester;['mw137059.jpg', 'mw137077.jpg', 'mw137076.jpg', 'mw137075.jpg', 'mw137070.jpg', 'layout.jpg', 'mw04912.jpg', 'mw137060.jpg'];Sitter in 8 portraits
John Johnstone;1600;Naturalist;['mw138375.jpg'];Sitter in 1 portrait
Thomas Thynne;1600;Courtier, husband of Elizabeth Percy;['mw59316.jpg', 'mw82010.jpg', 'mw138181.jpg', 'mw40949.jpg', 'mw138182.jpg', 'mw138183.jpg', 'layout.jpg'];"Sitter in 9 portraits. 'Tom of Ten Thousand'; succeeded to Longleat on the death of his uncle, Sir James Thynne, 1670; he attached himself first to James, Duke of York, and afterwards to the Duke of Monmouth, and was removed from command of the Wiltshire Militia for hostility at Court. Thynne married the heiress Lady Elizabeth Percy in 1681 and was murdered by Count Koningsmark, a rival suitor. His epitaph ran: Here lies long Tom, of Longleat Hall, Who would not have miscarried; Had he married the woman he lay withal, Or lain with the woman he married."
Alessandro Tiarini;1600;Painter;['mw114479.jpg'];Sitter in 1 portrait
John Barclay;1600;Writer;['mw133485.jpg', 'mw133483.jpg'];Sitter in 2 portraits
Henry Aldrich;1600;Dean of Christ Church;['mw141758.jpg', 'mw41258.jpg', 'mw141756.jpg', 'layout.jpg', 'mw37597.jpg', 'mw60835.jpg'];Sitter in 6 portraits
William Aldridge;1600;Centenarian;['mw142592.jpg'];Sitter in 1 portrait
Thomas Carey;1600;Younger son of 1st Earl of Monmouth;['mw01064.jpg'];Sitter in 1 portrait
Michael le Blon;1600;Collector of works by Holbein;['mw135034.jpg'];Sitter in 1 portrait
Sir Heneage Finch;1600;Speaker of the House of Commons;['mw02221.jpg'];Sitter in 1 portrait
Sir John Finet;1600;Master of the Ceremonies;['mw02222.jpg'];Sitter in 1 portrait
Henry Scougal;1600;Church of Scotland minister;['mw140945.jpg'];Sitter in 1 portrait
Jane Scrimshaw;1600;Centenarian;['mw143572.jpg', 'mw143570.jpg'];Sitter in 2 portraits
Adrian Scrope;1600;Regicide;['mw05681.jpg', 'mw138049.jpg', 'mw132655.jpg'];Sitter in 3 portraits
Sir Dudley North;1600;Financier and economist, son of 4th Baron North;['mw39737.jpg', 'mw137779.jpg', 'mw81814.jpg', 'mw137771.jpg', 'mw04692.jpg', 'mw202649.jpg', 'mw39738.jpg', 'mw202674.jpg', 'mw202675.jpg'];Sitter in 9 portraits
Roger North;1600;Lawyer and writer;['mw77163.jpg', 'mw137974.jpg', 'mw242816.jpg', 'mw04695.jpg'];Later Stuart Portraits Catalogue Entry
John Tidcomb;1600;Army Officer;['mw141753.jpg', 'mw06348.jpg', 'mw200859.jpg'];Later Stuart Portraits Catalogue Entry
Edward Gibson;1600;Portrait draughtsman;['mw02488.jpg'];Later Stuart Portraits Catalogue Entry
Henry Boyle, Baron Carleton;1600;Politician, Chancellor of the Exchequer and Lord Treasurer of Ireland;['mw143623.jpg', 'mw143624.jpg', 'mw137290.jpg', 'mw91323.jpg', 'layout.jpg'];Sitter in 5 portraits
Sir William Dawes, 3rd Bt;1600;Archbishop of York;['mw156497.jpg', 'mw156494.jpg', 'mw142897.jpg'];Sitter in 3 portraits
Sir Nicholas Lechmere;1600;Judge;['mw140959.jpg', 'mw37790.jpg'];Sitter in 2 portraits
James Ogilvy, 1st Earl of Seafield;1600;Lord Chancellor of Scotland;['mw60840.jpg'];Sitter in 1 portrait
Spencer Compton, 2nd Earl of Northampton;1600;Royalist soldier and politician, MP for Ludlow;['mw16699.jpg', 'mw133991.jpg', 'mw77690.jpg', 'mw133989.jpg', 'mw116145.jpg', 'mw04696.jpg', 'mw77688.jpg', 'mw77692.jpg', 'mw76691.jpg', 'mw130797.jpg', 'mw199946.jpg', 'mw116146.jpg', 'mw76698.jpg', 'mw77642.jpg', 'layout.jpg', 'mw133992.jpg', 'mw133985.jpg'];Sitter in 19 portraits
Sir Edmund King;1600;Physician;['mw138319.jpg', 'mw138318.jpg'];Sitter in 2 portraits
Richard Gibson;1600;Miniature painter;['mw02497.jpg', 'mw140130.jpg', 'mw139223.jpg'];Sitter in 3 portraits. Artist associated with 2 portraits
Lucy Hay (née Percy), Countess of Carlisle;1600;Courtier and beauty, second wife of 1st Earl of Carlisle;['mw137573.jpg', 'mw134439.jpg', 'mw149162.jpg', 'mw18453.jpg', 'mw82151.jpg', 'mw134441.jpg', 'mw77083.jpg', 'mw137571.jpg', 'mw137574.jpg', 'mw149129.jpg', 'mw70645.jpg', 'mw137572.jpg'];Sitter associated with 12 portraits
Charles Howard, 1st Earl of Carlisle;1600;Army officer and politician;['mw136950.jpg', 'mw137413.jpg', 'mw116059.jpg', 'mw136956.jpg', 'mw116060.jpg', 'mw136958.jpg'];Sitter associated with 6 portraits
Sir John Northcote, 1st Bt;1600;Politician, MP for several constituencies;['mw39739.jpg'];Sitter in 1 portrait
Georg Rudolph Weckherlin;1600;Government official and poet;['mw122923.jpg', 'mw122922.jpg', 'mw41666.jpg'];Sitter in 3 portraits
Sir John King;1600;Lawyer;['mw114168.jpg', 'mw03645.jpg'];Sitter in 2 portraits
Carew Reynell;1600;Writer on economics;['mw121397.jpg'];Sitter in 1 portrait
Edward Reynolds;1600;Bishop of Norwich;['mw40212.jpg', 'mw137034.jpg', 'mw135582.jpg', 'mw137033.jpg', 'layout.jpg', 'mw137035.jpg'];Sitter in 6 portraits
John Tillotson;1600;Archbishop of Canterbury;['mw141684.jpg', 'mw40952.jpg', 'mw149163.jpg', 'mw141676.jpg', 'mw200892.jpg', 'mw141683.jpg', 'mw75808.jpg', 'mw75779.jpg', 'mw141695.jpg', 'mw200890.jpg', 'mw141681.jpg', 'mw75811.jpg', 'mw81241.jpg', 'mw137129.jpg', 'mw200895.jpg', 'mw06352.jpg', 'mw35481.jpg', 'mw200880.jpg', 'mw141670.jpg', 'mw137128.jpg'];Later Stuart Portraits Catalogue Entry
Henry Tilson;1600;Portrait painter;['mw141101.jpg', 'mw200904.jpg'];Sitter associated with 2 portraits. Artist associated with 15 portraits
Bonaventure Giffard;1600;Roman catholic bishop and president of Magdalen College, Oxford;['mw17268.jpg'];Sitter in 1 portrait
Henry Barker;1600;Clergyman;['mw40462.jpg', 'mw40461.jpg', 'mw40407.jpg', 'mw40460.jpg', 'layout.jpg'];Sitter in 5 portraits
Algernon Percy, 10th Earl of Northumberland;1600;Statesman and Lord High Admiral;['mw130593.jpg', 'mw200066.jpg', 'mw130595.jpg', 'mw199991.jpg', 'mw130596.jpg', 'mw120828.jpg', 'mw130591.jpg', 'mw268643.jpg', 'mw04710.jpg', 'mw268675.jpg', 'mw120837.jpg', 'mw37973.jpg', 'mw85487.jpg', 'layout.jpg', 'mw200072.jpg', 'mw199994.jpg', 'mw130594.jpg', 'mw268674.jpg', 'mw120822.jpg', 'mw130587.jpg'];Sitter associated with 21 portraits
John Weever;1600;Poet and antiquary;['mw133112.jpg', 'mw133110.jpg', 'mw56463.jpg', 'mw133114.jpg', 'mw133113.jpg'];Sitter in 5 portraits
Sir John Reynolds;1600;Parliamentarian army officer;['mw135831.jpg'];Sitter in 1 portrait
Elizabeth Dormer (née Capel), Countess of Carnarvon;1600;Wife of Charles Dormer, 2nd Earl of Carnarvon, daughter of 1st Baron Capel;['mw00433.jpg'];Sitter in 1 portrait. Elizabeth was a talented botanical artist who shared her interest in horticulture with her brother Henry, who established the gardens at Kew, and her sister Mary who was a distinguished horticulturist.
William King;1600;Church of Ireland Archbishop of Dublin;['mw142978.jpg'];Sitter in 1 portrait
William King;1600;Writer;['mw42855.jpg', 'mw143317.jpg', 'mw143316.jpg'];Sitter in 3 portraits
Inigo Jones;1600;Architect;['mw134226.jpg', 'mw134234.jpg', 'mw195028.jpg', 'mw134225.jpg', 'mw37384.jpg', 'mw195029.jpg', 'mw19953.jpg', 'mw66221.jpg', 'mw35450.jpg', 'mw43348.jpg', 'mw134223.jpg', 'mw03517.jpg', 'mw37385.jpg', 'mw14229.jpg', 'mw134247.jpg', 'mw134235.jpg', 'mw134221.jpg', 'mw134236.jpg', 'mw134246.jpg', 'mw03516.jpg'];"Sitter in 31 portraits. Architect; introduced the Italianate style of building to England; designed the elaborate sets for court masques, often working in collaboration with Ben Jonson; his most important and influential buildings are the Queen's House, Greenwich, and the Banquetting House, Whitehall.. . Explore the portrait of Inigo Jones by Charles Frederick Carter (NPG D2920) from all angles"
Ambrose Barlow;1600;Priest and martyr;['mw192541.jpg', 'mw129123.jpg', 'mw131543.jpg'];Sitter associated with 3 portraits
Sir Giles Alington;1600;Landowner;['mw132396.jpg'];Sitter in 1 portrait
Sir Thomas Hardy;1600;Vice-Admiral;['mw12800.jpg', 'mw192613.jpg'];Sitter associated with 2 portraits
Thomas Osborne, 1st Duke of Leeds ('Lord Danby');1600;Statesman;['mw136599.jpg', 'mw39391.jpg', 'mw138918.jpg', 'mw136598.jpg', 'mw07594.jpg', 'mw03844.jpg', 'mw39388.jpg', 'mw39390.jpg', 'mw03843.jpg', 'mw79386.jpg', 'layout.jpg'];Early Stuart Portraits Catalogue Entry
Peregrine Osborne, 2nd Duke of Leeds;1600;Admiral;['mw39392.jpg', 'mw39393.jpg'];Sitter in 2 portraits
Bridget, Duchess of Leeds;1600;Daughter of Sir Thomas and Lady Hyde, later Lady Vyner, wife of 2nd Duke of Leeds;['mw08291.jpg'];Sitter in 1 portrait. Bridget, Duchess of Leeds, was the daughter of Sir Thomas Hyde, second baronet, of Aldbury, Hertfordshire, and the step-daughter of Sir Robert Vyner. The marriage was not straightforward, however: she had allegedly previously married her cousin, John Emerton, when she was just twelve, and this match had to be annulled.
Gerard Seghers;1600;Painter;['mw134126.jpg', 'mw134128.jpg', 'mw134123.jpg', 'mw134129.jpg'];Sitter in 4 portraits. Artist associated with 2 portraits
Christian Thomas Sehested;1600;Danish Chancellor and nobleman;['mw40590.jpg', 'mw135033.jpg', 'mw40589.jpg'];Sitter in 3 portraits
