Heinrich Cornelius Agrippa;1500;Magician, occult writer, astrologer and alchemist;['mw125439.jpg', 'mw125442.jpg', 'mw125440.jpg'];Sitter in 3 portraits
Edward de Vere, 17th Earl of Oxford;1500;Courtier;['mw04807.jpg', 'mw200841.jpg', 'mw39822.jpg'];"Sitter in 3 portraits
Talented, extravagant and hot-tempered, Oxford was hereditary Lord Great Chamberlain and a favourite of Elizabeth I. He supported an expensive lifestyle by selling most of his inheritance, but he was distinguished in his literary achievements, both as a patron of a company of actors and as an important lyric poet in his own right.

More on Edward de Vere, 17th Earl of Oxford: Shakespeare and his contemporaries book in our Shops"
Pope Paul III (Alessandro Farnese);1500;Pope 1534-49;['mw119681.jpg'];Sitter in 1 portrait
Joanna ('Joanna the Mad'), Queen of Castile and León and Aragon;1500;Reigned Castile 1504-55 and Aragon 1516-55;['mw84920.jpg'];Sitter associated with 1 portrait
Edmund Geninges;1500;Roman Catholic divine;['mw37566.jpg', 'mw127147.jpg', 'mw127148.jpg', 'mw127160.jpg', 'mw127161.jpg', 'mw127162.jpg', 'mw127164.jpg', 'mw127166.jpg', 'mw127172.jpg', 'mw127173.jpg', 'mw127174.jpg', 'mw127175.jpg', 'mw127176.jpg', 'mw127165.jpg'];Sitter in 14 portraits
Jean Fernel;1500;Physician;['mw136001.jpg'];Sitter in 1 portrait
John (or Hans), Prince of Denmark;1500;Son of Christian II of Denmark and Isabella of Austria, Crown Prince of Denmark, Norway, and Sweden;['mw123792.jpg', 'mw123795.jpg'];Sitter in 2 portraits
John Thornborough;1500;Bishop of Worcester;['mw06330.jpg'];"Sitter in 1 portrait
Among various other ecclesiastical appointments, Thornborough was chaplain to Elizabeth I, and Bishop of Worcester from 1617. He was particularly active against Roman Catholics, and he wrote works supporting the union with Scotland."
Henry Airay;1500;Provost of Queen's College, Oxford;['mw129032.jpg', 'mw42179.jpg'];Sitter in 2 portraits
Edmund Campion;1500;Jesuit, taught in Prague;['mw126991.jpg', 'mw126998.jpg', 'mw136802.jpg', 'mw126993.jpg', 'mw126992.jpg', 'mw126996.jpg', 'mw36327.jpg', 'mw36333.jpg'];Sitter in 8 portraits
Marie d'Assigny, Madame de Canaples;1500;Wife of Jean de Crequi, sire de Canaples;['mw124803.jpg'];Sitter in 1 portrait
Queen Elizabeth I;1500;Reigned 1558-1603;['mw02071.jpg', 'mw02072.jpg', 'mw02083.jpg', 'mw02073.jpg', 'mw02074.jpg', 'mw02075.jpg', 'mw02076.jpg', 'mw02078.jpg', 'mw02077.jpg', 'mw224945.jpg', 'mw02079.jpg', 'mw02084.jpg', 'mw02070.jpg', 'mw02082.jpg', 'mw02081.jpg', 'mw07322.jpg', 'mw136443.jpg', 'mw126364.jpg', 'mw278577.jpg', 'mw126781.jpg'];"Sitter associated with 135 portraits
The daughter of Henry VIII and Anne Boleyn, Elizabeth came to the throne on the death of her half-sister, Mary I. Her long reign, beginning in 1558, saw the secure establishment of the Church of England. It was characterised by relative peace and prosperity, a great increase in foreign trade and exploration, and a flourishing literary culture. Despite receiving many proposals of marriage, Elizabeth remained single and became legendary as the 'virgin queen'. She had many favourites, but none more important than Robert Dudley, the Earl of Leicester, who sought to win her hand in marriage.

More on Queen Elizabeth I: Tudor & Jacobean Portraits book in our Shops | Elizabethan Treasures: Miniatures by Hilliard and Oliver catalogue in our Shops | Who do you think you were | Elizabeth I and Her People | Queens of England range in our Shops | Monarchs range in our Shops | Kings & Queens range in our Shops

Explore the portrait of Queen Elizabeth I and Queen Elizabeth II (NPG D48090) from all angles
Watch a film clip on the sitter in the Media section below"
Cornelis Ketel;1500;Dutch mannerist painter;['mw127628.jpg'];"Sitter in 1 portrait
Artist associated with 8 portraits"
William Knollys, Earl of Banbury;1500;Statesman;['mw128656.jpg', 'mw128657.jpg', 'mw85421.jpg', 'mw81964.jpg', 'mw128658.jpg', 'mw85420.jpg', 'mw128655.jpg'];Sitter in 7 portraits
Richard Bancroft;1500;Archbishop of Canterbury;['mw00317.jpg', 'mw128727.jpg', 'mw128728.jpg', 'mw75541.jpg', 'mw128724.jpg'];Sitter in 5 portraits
John Gerard;1500;Herbalist;['mw36974.jpg', 'mw36975.jpg', 'mw127594.jpg', 'mw60445.jpg'];"Sitter in 4 portraits


More on John Gerard: Tudor & Jacobean Portraits book in our Shops | Shakespeare and his contemporaries book in our Shops"
John Davies;1500;Poet and writing master;['mw133608.jpg', 'mw133605.jpg', 'mw199304.jpg'];Sitter in 3 portraits
William Fich;1500;Capuchin monk, known as 'Father Benedict';['mw40662.jpg'];Sitter in 1 portrait
Johann Fichard;1500;German lawyer and biographer;['mw256770.jpg'];Sitter in 1 portrait
Thomas Howard, 3rd Duke of Norfolk;1500;Politician and uncle of Anne Boleyn and Catherine Howard;['mw42734.jpg', 'mw124897.jpg', 'mw128875.jpg', 'mw128876.jpg', 'mw143212.jpg', 'mw226438.jpg', 'mw226440.jpg', 'mw81731.jpg', 'mw124748.jpg', 'mw124899.jpg', 'mw124898.jpg', 'mw85448.jpg', 'mw199832.jpg'];"Sitter associated with 13 portraits
Norfolk was one of the most powerful noblemen in Tudor England. He was instrumental in the downfall of Cardinal Wolsey and Thomas Cromwell and presided over the trial of his niece, Ann Boleyn."
Thomas Howard, 4th Duke of Norfolk;1500;Potential suitor to Mary, Queen of Scots;['mw04686.jpg', 'mw83696.jpg', 'mw42444.jpg', 'mw126547.jpg', 'mw126543.jpg', 'mw199823.jpg', 'mw199824.jpg', 'mw126549.jpg', 'mw82927.jpg', 'mw126542.jpg', 'mw37965.jpg', 'mw37966.jpg', 'mw37968.jpg', 'mw84384.jpg', 'mw199826.jpg', 'mw40669.jpg', 'layout.jpg'];"Sitter associated with 17 portraits
As one of the most powerful noblemen in Elizabethan England, Thomas Howard played a critical role in English history. A direct rival of the Earl of Leicester, he was appointed as a Privy Councillor and served as Earl Marshall of England, supervising the funeral rites of Mary I and the coronation of Elizabeth I. However, his ambition and pro-Catholic interests meant he became the focus of plots and religious dissent, which ultimately led to his downfall. His secret plan to marry Mary Queen of Scots and the central part he played in the plot to ensure her succession to the throne, led to his dramatic fall from grace in 1571. He was executed for treason in 1572.

More on Thomas Howard, 4th Duke of Norfolk: Tudor & Jacobean Portraits book in our Shops

Watch a film clip on the sitter from the BBC Archive in the Media section below"
Margaret Howard (née Dudley), Duchess of Norfolk;1500;Second wife of Thomas Howard, 4th Duke of Norfolk;['mw127674.jpg'];Sitter in 1 portrait
Richard Watts;1500;Businessman and politician, MP for Rochester;['mw125682.jpg', 'mw39020.jpg', 'mw125681.jpg'];Sitter in 3 portraits
John à Lasco;1500;Evangelical reformer;['mw125647.jpg', 'mw125646.jpg', 'mw125644.jpg'];Sitter in 3 portraits
Jerome Cardan;1500;Italian physician, mathematician and astrologer;['mw125687.jpg', 'mw136174.jpg', 'mw125689.jpg'];Sitter in 3 portraits
Anne Throckmorton (née Carew), Lady Throckmorton;1500;Wife of Sir Nicholas Throckmorton;['mw127734.jpg'];Sitter in 1 portrait
Sir Nicholas Throckmorton;1500;Diplomat;['mw06339.jpg', 'mw06340.jpg', 'mw127203.jpg', 'mw79551.jpg', 'mw84357.jpg'];"Sitter associated with 5 portraits
A relation of Katherine Parr, Throckmorton was a staunch Protestant, and a supporter of Lady Jane Grey, though he served as a Member of Parliament under all the Tudor monarchs including the Catholic queen, Mary I. His importance during the reign of Elizabeth I was principally as an ambassador to France and to Scotland."
Daniel Barbaro;1500;Venetian diplomat and theologian;['mw43131.jpg'];Sitter in 1 portrait
Ulisse Aldrovandi;1500;Italian naturalist, collector and writer;['mw243859.jpg'];Sitter in 1 portrait
Guillaume Leblanc;1500;French prelate, Bishop of Grasse;['mw264375.jpg'];Sitter in 1 portrait
William Parr, Marquess of Northampton;1500;Courtier;['mw126570.jpg', 'mw199941.jpg', 'mw126575.jpg', 'mw35744.jpg'];Sitter in 4 portraits
George Carleton;1500;Bishop of Chichester;['mw128908.jpg', 'mw91315.jpg', 'mw128898.jpg', 'mw91317.jpg', 'mw128901.jpg', 'mw91321.jpg', 'mw91322.jpg'];Sitter in 7 portraits
Abraham Scultetus;1500;Theologian;['mw129530.jpg'];Sitter in 1 portrait
Henry Howard, 1st Earl of Northampton;1500;Lord Warden of the Cinque Ports;['mw00166.jpg', 'mw128659.jpg', 'mw199944.jpg', 'mw200164.jpg', 'mw200165.jpg'];"Sitter associated with 5 portraits
A Roman Catholic intriguer during the reigns of Elizabeth I and James I of England, and had a reputation for treachery. He was the second son of the poet Henry Howard, Earl of Surrey, and the younger brother of Thomas Howard, 4th Duke of Norfolk. After the discovery of his brother's plot to wed Mary, Queen of Scots, he was arrested more than once on suspicion of harbouring treasonable intentions. At the end of Elizabeth I's reign, Howard actively courted the favour of James VI. On James's accession, Howard became one of his favourites. He was made a privy councillor in 1603, and the following year was made Earl of Northampton and Baron Howard of Marnhull.

More on Henry Howard, 1st Earl of Northampton: Tudor & Jacobean Portraits book in our Shops"
John King;1500;Bishop of London;['mw03644.jpg', 'mw114150.jpg', 'mw128777.jpg', 'mw128780.jpg', 'mw79503.jpg', 'mw114152.jpg', 'mw128782.jpg', 'mw128783.jpg', 'layout.jpg', 'layout.jpg'];"Sitter in 10 portraits
A celebrated Calvinist preacher, King was at one time chaplain to the Lord Keeper Thomas Egerton. The latter's household included John Donne, who became a close friend of King's eldest son, Henry. Upon his arrival in London in 1603, James I made King one of his chaplains in ordinary. He was one of the most popular court preachers of the reign, held in high regard by Queen Anne and praised in punning fashion by James as 'the king of preachers'. King was consecrated Bishop of London in 1611. In his last years he presided over a campaign for the restoration of St Paul's Cathedral where he was eventually buried."
Adam Elsheimer;1500;Painter, printmaker and draughtsman active in Italy;['mw43259.jpg'];"Sitter in 1 portrait
Artist associated with 1 portrait"
Sir Henry Lee;1500;Master of the Ordnance;['mw03838.jpg', 'mw127207.jpg', 'mw196266.jpg', 'mw91095.jpg', 'mw84355.jpg'];"Sitter in 5 portraits
A favourite of Queen Elizabeth I, Lee was the originator of the annual Accession Day Tilts on 17 November; chivalric events in honour of the Queen, and the most important Elizabethan court festival from at least 1581. He was the first person to hold the office of Queen's Champion, which he resigned in 1590. Lee later patronised the artist Marcus Gheeraerts the Younger to paint the 'Ditchley portrait' of Elizabeth I. His epitaph records him as a man who served 'five succeeding princes, and kept himself right and steady in the many dangerous shocks and utter turns of state'.

More on Sir Henry Lee: Tudor & Jacobean Portraits book in our Shops"
Sir Thomas Percy, 7th Earl of Northumberland;1500;Executed for treason;['mw80964.jpg'];Sitter in 1 portrait
Henry Percy, 9th Earl of Northumberland;1500;Nobleman, linked to Gunpowder plot;['mw128627.jpg', 'mw80606.jpg', 'mw128632.jpg', 'mw199987.jpg', 'mw128628.jpg', 'mw128629.jpg', 'mw128626.jpg', 'mw199986.jpg', 'layout.jpg'];Sitter in 9 portraits
William Day;1500;Bishop of Winchester;['mw126785.jpg'];Sitter in 1 portrait
John Fisher;1500;Bishop of Rochester, cardinal and martyr;['mw02233.jpg', 'mw118977.jpg', 'mw125885.jpg', 'mw192521.jpg', 'mw192522.jpg', 'mw125048.jpg', 'mw125900.jpg', 'mw16025.jpg', 'mw192517.jpg', 'mw192518.jpg', 'mw125045.jpg', 'mw192519.jpg', 'mw192513.jpg', 'mw192515.jpg', 'mw192520.jpg', 'mw192523.jpg', 'mw192524.jpg', 'mw195804.jpg', 'mw125042.jpg', 'mw125043.jpg'];"Sitter associated with 33 portraits
John Fisher became Bishop of Rochester in 1504. He opposed church reform, refused to recognise Henry VIII as head of the Church of England, and was beheaded. He was canonised in 1935."
Diego Sarmiento de Acuña, Count de Gondomar;1500;Spanish ambassador to England;['mw149848.jpg', 'mw129477.jpg', 'mw149847.jpg', 'mw75571.jpg', 'mw129478.jpg', 'layout.jpg'];Sitter in 6 portraits
Charles Howard, 1st Earl of Nottingham;1500;Lord High Admiral;['mw04714.jpg', 'mw00166.jpg', 'mw04715.jpg', 'mw126837.jpg', 'mw40340.jpg', 'mw38898.jpg', 'mw125837.jpg', 'mw200134.jpg', 'mw200135.jpg', 'mw126333.jpg', 'mw127347.jpg', 'mw84356.jpg', 'mw200136.jpg', 'mw300126.jpg', 'layout.jpg'];"Sitter associated with 15 portraits
Charles Howard was Queen Elizabeth I's cousin and enjoyed her friendship and confidence. Appointed Lord High Admiral in 1585, he held chief command against the Spanish Armada. He was created Earl of Nottingham in 1601 following the success of the Cadiz expedition, which he jointly led with Robert Devereux, 2nd Earl of Essex. He subsequently acted as a commissioner at Essex's trial in 1601. He retained royal favour under James I and led an embassy to Spain in 1604 to ratify the peace treaty that ended the Anglo-Spanish war.

More on Charles Howard, 1st Earl of Nottingham: Tudor & Jacobean Portraits book in our Shops

Watch a film clip on the sitter from the BBC Archive in the Media section below"
Madeleine de Valois;1500;Queen Consort of James V of Scotland;['mw124819.jpg'];Sitter in 1 portrait
Henry Welby;1500;Recluse;['mw132556.jpg', 'mw132557.jpg', 'mw35788.jpg', 'layout.jpg'];Sitter in 4 portraits
William Fitch (Benet of Canfield);1500;Capuchin friar;['mw129132.jpg'];Sitter in 1 portrait
Sir John van Olden Barnavelt (Johan van Oldenbarnevelt);1500;Dutch statesman;['mw129497.jpg', 'mw129486.jpg', 'mw129489.jpg', 'mw129490.jpg', 'mw129492.jpg', 'mw129496.jpg', 'mw129487.jpg', 'mw129488.jpg', 'mw129494.jpg', 'mw129495.jpg'];Sitter in 10 portraits
John Harington, 1st Baron Harington of Exton;1500;Guardian of Princess Elizabeth;['mw128671.jpg', 'mw80947.jpg', 'mw81015.jpg', 'mw81016.jpg'];Sitter in 4 portraits
Mary Herbert, Countess of Pembroke;1500;Writer and literary patron;['mw07782.jpg', 'mw133477.jpg', 'mw39876.jpg', 'mw133478.jpg', 'mw77746.jpg', 'mw133481.jpg', 'mw133480.jpg', 'mw133482.jpg', 'mw133688.jpg', 'mw133479.jpg', 'mw38103.jpg'];"Sitter associated with 11 portraits
A writer, Mary Herbert was the sister of Sir Philip Sidney and his literary collaborator. Following his early death she became a noted supporter of the writers to whom he had acted as patron. Mary would eventually complete Sidney's paraphrasing of the Psalms and oversee the publication of his poems, including The Countess of Pembroke's Arcadia (1593 and 1598)which her brother had dedicated to her.

More on Mary Herbert, Countess of Pembroke: Tudor & Jacobean Portraits book in our Shops | Shakespeare and his contemporaries book in our Shops | Elizabethan Treasures: Miniatures by Hilliard and Oliver catalogue in our Shops"
Jean Richardot;1500;President, Privy Council;['mw00166.jpg'];"Sitter in 1 portrait


More on Jean Richardot: Tudor & Jacobean Portraits book in our Shops"
Annibale Carracci;1500;Artist;['mw119778.jpg', 'mw119618.jpg', 'mw119478.jpg'];"Sitter associated with 3 portraits
Artist associated with 10 portraits"
Bartholomew Carranza;1500;Archbishop of Toledo;['mw19955.jpg'];Sitter associated with 1 portrait
Pompone de Bellievre;1500;Chancellor of France;['mw127931.jpg'];Sitter in 1 portrait
William Allen;1500;Cardinal;['mw126967.jpg', 'mw126951.jpg', 'mw126961.jpg', 'mw126968.jpg', 'mw126953.jpg', 'mw118806.jpg'];Sitter in 6 portraits
Theodor de Bry;1500;Engraver, editor and goldsmith;['mw127655.jpg'];"Sitter in 1 portrait
Artist of 2 portraits"
John Penn (Pen);1500;Barber to King Henry VIII;['mw58137.jpg'];Sitter associated with 1 portrait
Bernard Gilpin;1500;The 'Apostle of the North';['mw125996.jpg', 'mw66943.jpg', 'mw125990.jpg'];Sitter in 3 portraits
Edward Alleyn;1500;Actor and founder of Dulwich College;['mw134373.jpg', 'mw134377.jpg', 'mw75762.jpg', 'mw134362.jpg'];"Sitter in 4 portraits


More on Edward Alleyn: Shakespeare and his contemporaries book in our Shops"
Alfonso de Castro (Alphonsus a Castro);1500;Franciscan theologian, Archbishop of Compostella;['mw19955.jpg', 'mw127027.jpg'];Sitter associated with 2 portraits
Juan de Castro;1500;Fourth viceroy of India;['mw116066.jpg'];Sitter in 1 portrait
Robert Sidney, 1st Earl of Leicester;1500;Courtier and poet, second son of Sir Henry Sidney;['mw03854.jpg', 'mw128633.jpg', 'mw128634.jpg'];"Sitter in 3 portraits
The soldier brother of the poet Sir Philip Sidney, Robert Sidney had a distinguished military career, particularly in the Low Countries, and he was made Governor of Flushing in 1588. He had a distinguished military career, and an interest in colonial exploration.

More on Robert Sidney, 1st Earl of Leicester: Shakespeare and his contemporaries book in our Shops"
John Maitland, 1st Baron Maitland;1500;Lord High Chancellor of Scotland;['mw04165.jpg', 'mw197974.jpg', 'mw126695.jpg', 'mw197973.jpg'];"Sitter in 4 portraits
Lawyer and courtier, Maitland was an important political figure at the court of James V I of Scotland (later James I of England), whose Lord Chancellor he became in 1588. He travelled with James to Denmark for the king's marriage to Anne of Denmark and on their return in 1590 was raised to the peerage as Lord Maitland of Thirlestane."
Sir William Harper;1500;Lord Mayor of London;['mw127425.jpg'];Sitter in 1 portrait
Tiberius Decian;1500;Writer on law;['mw82936.jpg', 'mw82938.jpg', 'layout.jpg'];Sitter in 3 portraits
William Leigh;1500;Church of England clergyman;['mw132566.jpg'];Sitter in 1 portrait
Thomas Wentworth, 1st Baron Wentworth;1500;Lord Chamberlain;['mw06692.jpg', 'mw77064.jpg'];"Sitter in 2 portraits
Wentworth was created baron by Henry VIII, whose divorce he supported. Under Edward VI he helped to overthrow Edward Seymour, 'The Protector' , and he was made a Privy Councillor (1549-51)."
Thomas Wentworth, 2nd Baron Wentworth;1500;Last Captain of Calais;['mw06693.jpg'];"Sitter in 1 portrait
The last English Deputy of Calais, Wentworth was caught unprepared for attack by the French in 1557 and was forced to surrender early in 1558. The loss of Calais was said to have contributed to the illness and subsequent death of Mary I. Under Elizabeth I Wentworth was tried for treason, but aquitted. He was later made Lord Lieutenant of Suffolk and Norfolk, but never gained high office during Elizabeth's reign."
Daniel Tossanus;1500;Theologian;['mw125435.jpg'];Sitter in 1 portrait
George Carew, Earl of Totnes;1500;Statesman;['mw06371.jpg', 'mw134020.jpg', 'mw201388.jpg', 'mw40961.jpg', 'mw40962.jpg', 'mw134021.jpg', 'mw134022.jpg', 'mw208519.jpg'];"Sitter in 8 portraits
George Carew was a soldier, administrator, and antiquary noted for his service in Ireland during the reign of Queen Elizabeth I. Having served in Ireland from 1574, in 1586 he was appointed master of the ordnance in Ireland. He went on to become lieutenant general of the ordnance in England in 1592. In 1600 Carew was appointed president of the province of Munster, where he won the admiration of Elizabeth for his suppression of the Irish rebels under Hugh O'Neill. After the accession of Charles I in 1625, Carew was made Earl of Totnes. As an antiquary, he collected many Irish historical and genealogical materials."
John Carter;1500;Puritan and rector;['mw129109.jpg', 'mw78401.jpg', 'mw129110.jpg'];Sitter in 3 portraits
Marco Antonio de Dominis;1500;Dalmatian ecclesiastic, Archbishop of Spalatro and Dean of Windsor;['mw128978.jpg', 'mw128984.jpg', 'mw128985.jpg', 'mw128999.jpg', 'mw129000.jpg', 'mw129007.jpg', 'mw274752.jpg', 'layout.jpg', 'layout.jpg', 'layout.jpg', 'layout.jpg', 'layout.jpg', 'layout.jpg', 'layout.jpg'];Sitter in 14 portraits
John Dee;1500;Mathematician and astrologer;['mw127577.jpg', 'mw127579.jpg', 'mw127583.jpg', 'mw36436.jpg'];"Sitter in 4 portraits


More on John Dee: Shakespeare and his contemporaries book in our Shops"
Sir Thomas Kitson;1500;Sheriff of London, Merchant, Mercer;['mw125192.jpg'];Sitter in 1 portrait
Henry Fitzroy, 1st Duke of Richmond and Somerset;1500;Royal bastard;['mw124748.jpg', 'mw124912.jpg'];Sitter in 2 portraits
Ludovic Stuart, 1st Duke of Richmond and 2nd Duke of Lennox;1500;Nobleman, courtier and politician;['mw05322.jpg', 'mw07831.jpg', 'mw40223.jpg', 'mw128307.jpg', 'mw201419.jpg', 'mw201421.jpg', 'mw35636.jpg'];"Sitter in 7 portraits
Stuart was King James's cousin and heir to the Scottish throne prior to the birth of Henry, Prince of Wales in 1594. He served as Lord High Admiral of Scotland from 1591 and was appointed Steward of the Household following James's accession to the English throne. Stuart was naturalised as an English citizen at James' accession to the English throne in 1603, and was installed as a knight of the Garter. His magnificent tomb can be seen in the King Henry VII Chapel, Westminster Abbey.

More on Ludovic Stuart, 1st Duke of Richmond: Tudor & Jacobean Portraits book in our Shops | Elizabethan Treasures: Miniatures by Hilliard and Oliver catalogue in our Shops"
Bindo AltovitI;1500;Banker;['mw43098.jpg'];Sitter in 1 portrait
Thomas Cartwright;1500;Puritan divine;['mw126900.jpg', 'mw90841.jpg'];Sitter in 2 portraits
Charles de Gontaut, duc de Biron;1500;Duc de Brion;['mw127938.jpg'];Sitter in 1 portrait
Sir Thomas Fleming;1500;Judge and tried Guy Fawkes;['mw02262.jpg'];Sitter in 1 portrait
Franciscus Junius the Elder;1500;Huguenot scholar and theologian;['mw135069.jpg', 'mw135073.jpg', 'mw135094.jpg', 'mw135098.jpg', 'mw126268.jpg'];Sitter in 5 portraits
Hadrianus Junius (Adriaen de Jonghe);1500;Physician, classical scholar, translator and humanist;['mw126261.jpg', 'mw126265.jpg', 'mw126269.jpg', 'mw126270.jpg', 'mw126264.jpg'];Sitter in 5 portraits
Isaac Casaubon;1500;Classical scholar and theologian;['mw01132.jpg', 'mw82563.jpg'];Sitter in 2 portraits
Henry Bourchier, 2nd Earl of Essex;1500;Magnate;['mw124753.jpg'];Sitter in 1 portrait
Walter Devereux, 1st Earl of Essex;1500;Military commander and Earl-Marshal of Ireland;['mw02130.jpg', 'mw126837.jpg', 'mw112685.jpg', 'mw194623.jpg', 'mw126659.jpg', 'mw84212.jpg', 'mw112686.jpg', 'layout.jpg'];"Sitter associated with 8 portraits
A courageous but ruthless adventurer, Essex undertook to conquer and colonise Ulster on behalf of England in 1573. After two years of treacherous dealings against the Irish and the Scots living in Ulster, he was recalled to England. Before leaving, Essex carried out his most notorious act, a massacre on the island of Rathlin. He died of dysentery shortly after his return to England. Essex was the father of Robert Devereux, the 2nd Earl.

More on Walter Devereux, 1st Earl of Essex: Tudor & Jacobean Portraits book in our Shops"
Robert Devereux, 2nd Earl of Essex;1500;Soldier, favourite of Elizabeth I;['mw09281.jpg', 'mw02131.jpg', 'mw02132.jpg', 'mw02133.jpg', 'mw112691.jpg', 'mw112709.jpg', 'mw80474.jpg', 'mw112698.jpg', 'mw112703.jpg', 'mw112705.jpg', 'mw130554.jpg', 'mw112707.jpg', 'mw126612.jpg', 'mw123963.jpg', 'mw126579.jpg', 'mw126585.jpg', 'mw126611.jpg', 'mw194619.jpg', 'mw194620.jpg', 'mw126613.jpg'];"Sitter associated with 25 portraits
Elizabeth I's last favourite. Described as having 'a nature not to be ruled', Essex organised royal entertainment in his capacity as Master of the Horse. Confirmed as a popular hero when he took Cadiz in 1596, he lost his place at court as a result of his activities in Ireland in 1599. He tried to raise a rebellion against the queen's ministers in 1601, which failed, and he was executed for treason.

More on Robert Devereux, 2nd Earl of Essex: Tudor & Jacobean Portraits book in our Shops | Elizabethan Treasures: Miniatures by Hilliard and Oliver catalogue in our Shops"
Frances Devereux (née Walsingham), Countess of Essex;1500;Former wife of Sir Philip Sidney and of 2nd Earl of Essex, and later wife of 4th Earl of Clanricarde;['mw36500.jpg', 'mw84225.jpg'];Sitter associated with 2 portraits
Thomas Percy;1500;Organiser of the 'Gunpowder Plot';['mw00381.jpg', 'mw133792.jpg', 'mw133793.jpg', 'mw133799.jpg', 'mw91014.jpg', 'mw80901.jpg', 'mw133798.jpg', 'mw133801.jpg', 'mw133797.jpg', 'mw133794.jpg', 'mw133796.jpg', 'mw233892.jpg', 'mw80037.jpg'];"Sitter in 13 portraits
Thomas Percy worked for his cousin Henry Percy, 9th Earl of Northumberland during his attempt to secure greater religious toleration under the new king. When negotiations broke down Thomas turned to conspiracy. He rented the house used to store the gunpowder and was shot dead during a siege following the plot's failure.

More on Thomas Percy: Tudor & Jacobean Portraits book in our Shops"
Matthew Stewart, 13th or 4th Earl of Lennox;1500;Magnate and Regent of Scotland;['mw17085.jpg', 'mw127638.jpg', 'mw127910.jpg', 'mw196653.jpg'];Sitter in 4 portraits
Margaret Douglas, Countess of Lennox;1500;Mother of Lord Darnley;['mw03875.jpg', 'mw03874.jpg', 'mw17085.jpg', 'mw233581.jpg', 'mw127638.jpg', 'mw127910.jpg', 'mw196653.jpg', 'mw233579.jpg', 'mw126186.jpg', 'mw196650.jpg'];"Sitter associated with 10 portraits
Grandmother of James VI of Scotland, later James I of England; her diplomacy was instrumental in his succession to the English throne. She was brought up with, and was a lifelong friend to, King Henry VIII's daughter by Katherine of Aragon, Princes Mary, later Queen Mary I. After Mary's death and the succession of Protestant Queen Elizabeth I in 1558, Margaret Douglas retired from Westminster Palace to Yorkshire, where she became involved with Roman Catholic plotting. In 1566 Elizabeth sent her to the Tower, but after the murder of her son Darnley in 1567 she was released. She was again imprisoned in 1574 when her son Charles married without royal permission and was pardoned after his death in 1577."
Ralph Neville, 4th Earl of Westmorland;1500;Magnate;['mw124753.jpg', 'mw124953.jpg'];Sitter in 2 portraits
William Perkins;1500;Puritan divine;['mw126890.jpg', 'mw126892.jpg', 'mw126882.jpg', 'mw116167.jpg', 'mw116170.jpg', 'mw116171.jpg', 'mw126891.jpg', 'mw116168.jpg', 'mw126889.jpg', 'mw116284.jpg', 'mw126879.jpg', 'mw126881.jpg', 'mw124183.jpg', 'mw116101.jpg', 'mw255697.jpg', 'mw223439.jpg', 'layout.jpg'];Sitter in 17 portraits
William Shakespeare;1500;Dramatist and poet;['mw11574.jpg', 'mw05720.jpg', 'mw05721.jpg', 'mw05722.jpg', 'mw05723.jpg', 'mw252609.jpg', 'mw112871.jpg', 'mw205530.jpg', 'mw38482.jpg', 'mw205587.jpg', 'mw205596.jpg', 'mw205474.jpg', 'mw79361.jpg', 'mw133328.jpg', 'mw133393.jpg', 'mw91013.jpg', 'mw40368.jpg', 'mw127471.jpg', 'mw91015.jpg', 'mw127475.jpg'];"Sitter associated with 105 portraits
The most celebrated English playwright and poet, Shakespeare is held as one of the greatest writers of all time. Born in Stratford-upon-Avon, he spent most of his working life in London, first as an actor, then a playwright. Whereas many poets of the time were wealthy amateurs, dramatists were usually professionals whose income came from supplying plays to the public theatres and court. The texts of plays belonged to the theatres and were seen as ephemeral, soon to be replaced. The publication of Ben Jonson's Workes in 1616, and in 1623 his own Mr. William Shakespeare's Comedies, Histories, Tragedies (the 'First Folio'), were milestones in the recognition of plays as lasting, influential works of literature.

More on William Shakespeare: Tudor & Jacobean Portraits book in our Shops | Shakespeare and his contemporaries book in our Shops

Explore the Shakespeare Duck portrait (NPG D48052) from all angles | the Lego Shakespeare portrait (NPG D48054) from all angles | the Derby Porcelain Factory Shakespeare portrait (NPG D48654) from all angles | the William Shakespeare portrait bust (NPG D48655) from all angles

Watch a film clip on the sitter in the Media section below"
Mark Ridley;1500;Physician and mathematician;['mw203112.jpg', 'mw127446.jpg', 'mw40558.jpg'];Sitter in 3 portraits
Nicholas Ridley;1500;Bishop of London;['mw05340.jpg', 'mw201599.jpg', 'mw116933.jpg', 'mw40227.jpg', 'mw116930.jpg', 'mw125809.jpg', 'mw122506.jpg', 'mw116932.jpg', 'mw125804.jpg', 'mw116101.jpg', 'mw255697.jpg', 'mw125813.jpg', 'mw125831.jpg', 'mw126271.jpg', 'mw149044.jpg', 'mw201590.jpg', 'mw81033.jpg', 'mw125807.jpg', 'mw225166.jpg', 'mw144175.jpg'];"Sitter in 28 portraits
As one of Thomas Cranmer's chaplains Ridley began to reject some Roman Catholic doctrines. He became Bishop of Rochester in 1547 and Bishop of London in 1550 and he committed himself to the reform of religion. In an attempt to ensure a Protestant succession, following the death of Edward VI, he denounced Mary I and Princess Princess Elizabeth as illegitimate, and supported Lady Jane Grey. On Mary's accession he was sent to the Tower, declared a heretic and burnt at the stake in Oxford."
